dt	pCa	dhsl	Mode
0.000486	6.2078	0	-2
0.000486	6.2072	0	-2
0.000486	6.2068	0	-2
0.000486	6.2065	0	-2
0.000486	6.2064	0	-2
0.000486	6.2065	0	-2
0.000486	6.2068	0	-2
0.000486	6.2071	0	-2
0.000486	6.2075	0	-2
0.000486	6.2066	0	-2
0.000486	6.2058	0	-2
0.000486	6.2051	0	-2
0.000486	6.2044	0	-2
0.000486	6.2039	0	-2
0.000486	6.2035	0	-2
0.000486	6.2033	0	-2
0.000486	6.2032	0	-2
0.000486	6.2032	0	-2
0.000486	6.2034	0	-2
0.000486	6.2024	0	-2
0.000486	6.2015	0	-2
0.000486	6.2007	0	-2
0.000486	6.2002	0	-2
0.000486	6.1999	0	-2
0.000486	6.1997	0	-2
0.000486	6.1998	0	-2
0.000486	6.2001	0	-2
0.000486	6.2006	0	-2
0.000486	6.2012	0	-2
0.000486	6.2008	0	-2
0.000486	6.2004	0	-2
0.000486	6.2002	0	-2
0.000486	6.2001	0	-2
0.000486	6.2001	0	-2
0.000486	6.2003	0	-2
0.000486	6.2005	0	-2
0.000486	6.2008	0	-2
0.000486	6.2011	0	-2
0.000486	6.2014	0	-2
0.000486	6.2004	0	-2
0.000486	6.1993	0	-2
0.000486	6.1982	0	-2
0.000486	6.1973	0	-2
0.000486	6.1965	0	-2
0.000486	6.1958	0	-2
0.000486	6.1953	0	-2
0.000486	6.1950	0	-2
0.000486	6.1948	0	-2
0.000486	6.1947	0	-2
0.000486	6.1938	0	-2
0.000486	6.1930	0	-2
0.000486	6.1923	0	-2
0.000486	6.1917	0	-2
0.000486	6.1914	0	-2
0.000486	6.1911	0	-2
0.000486	6.1909	0	-2
0.000486	6.1909	0	-2
0.000486	6.1908	0	-2
0.000486	6.1906	0	-2
0.000486	6.1891	0	-2
0.000486	6.1875	0	-2
0.000486	6.1859	0	-2
0.000486	6.1844	0	-2
0.000486	6.1830	0	-2
0.000486	6.1818	0	-2
0.000486	6.1808	0	-2
0.000486	6.1799	0	-2
0.000486	6.1793	0	-2
0.000486	6.1788	0	-2
0.000486	6.1776	0	-2
0.000486	6.1765	0	-2
0.000486	6.1756	0	-2
0.000486	6.1750	0	-2
0.000486	6.1747	0	-2
0.000486	6.1746	0	-2
0.000486	6.1748	0	-2
0.000486	6.1752	0	-2
0.000486	6.1757	0	-2
0.000486	6.1763	0	-2
0.000486	6.1756	0	-2
0.000486	6.1751	0	-2
0.000486	6.1747	0	-2
0.000486	6.1744	0	-2
0.000486	6.1743	0	-2
0.000486	6.1744	0	-2
0.000486	6.1747	0	-2
0.000486	6.1753	0	-2
0.000486	6.1759	0	-2
0.000486	6.1767	0	-2
0.000486	6.1766	0	-2
0.000486	6.1766	0	-2
0.000486	6.1767	0	-2
0.000486	6.1770	0	-2
0.000486	6.1775	0	-2
0.000486	6.1782	0	-2
0.000486	6.1791	0	-2
0.000486	6.1801	0	-2
0.000486	6.1812	0	-2
0.000486	6.1823	0	-2
0.000486	6.1822	0	-2
0.000486	6.1821	0	-2
0.000486	6.1822	0	-2
0.000486	6.1823	0	-2
0.000486	6.1826	0	-2
0.000486	6.1831	0	-2
0.000486	6.1837	0	-2
0.000486	6.1845	0	-2
0.000486	6.1854	0	-2
0.000486	6.1864	0	-2
0.000486	6.1865	0	-2
0.000486	6.1866	0	-2
0.000486	6.1868	0	-2
0.000486	6.1873	0	-2
0.000486	6.1879	0	-2
0.000486	6.1886	0	-2
0.000486	6.1895	0	-2
0.000486	6.1905	0	-2
0.000486	6.1917	0	-2
0.000486	6.1928	0	-2
0.000486	6.1928	0	-2
0.000486	6.1928	0	-2
0.000486	6.1929	0	-2
0.000486	6.1931	0	-2
0.000486	6.1935	0	-2
0.000486	6.1941	0	-2
0.000486	6.1948	0	-2
0.000486	6.1958	0	-2
0.000486	6.1969	0	-2
0.000486	6.1981	0	-2
0.000486	6.1983	0	-2
0.000486	6.1986	0	-2
0.000486	6.1991	0	-2
0.000486	6.1998	0	-2
0.000486	6.2006	0	-2
0.000486	6.2016	0	-2
0.000486	6.2028	0	-2
0.000486	6.2041	0	-2
0.000486	6.2055	0	-2
0.000486	6.2069	0	-2
0.000486	6.2071	0	-2
0.000486	6.2074	0	-2
0.000486	6.2077	0	-2
0.000486	6.2081	0	-2
0.000486	6.2087	0	-2
0.000486	6.2095	0	-2
0.000486	6.2104	0	-2
0.000486	6.2114	0	-2
0.000486	6.2126	0	-2
0.000486	6.2139	0	-2
0.000486	6.2141	0	-2
0.000486	6.2145	0	-2
0.000486	6.2149	0	-2
0.000486	6.2155	0	-2
0.000486	6.2163	0	-2
0.000486	6.2172	0	-2
0.000486	6.2182	0	-2
0.000486	6.2194	0	-2
0.000486	6.2206	0	-2
0.000486	6.2218	0	-2
0.000486	6.2218	0	-2
0.000486	6.2218	0	-2
0.000486	6.2218	0	-2
0.000486	6.2220	0	-2
0.000486	6.2223	0	-2
0.000486	6.2227	0	-2
0.000486	6.2232	0	-2
0.000486	6.2239	0	-2
0.000486	6.2246	0	-2
0.000486	6.2255	0	-2
0.000486	6.2252	0	-2
0.000486	6.2251	0	-2
0.000486	6.2251	0	-2
0.000486	6.2252	0	-2
0.000486	6.2255	0	-2
0.000486	6.2260	0	-2
0.000486	6.2267	0	-2
0.000486	6.2275	0	-2
0.000486	6.2285	0	-2
0.000486	6.2295	0	-2
0.000486	6.2295	0	-2
0.000486	6.2295	0	-2
0.000486	6.2297	0	-2
0.000486	6.2299	0	-2
0.000486	6.2304	0	-2
0.000486	6.2310	0	-2
0.000486	6.2318	0	-2
0.000486	6.2327	0	-2
0.000486	6.2337	0	-2
0.000486	6.2348	0	-2
0.000486	6.2347	0	-2
0.000486	6.2347	0	-2
0.000486	6.2348	0	-2
0.000486	6.2351	0	-2
0.000486	6.2357	0	-2
0.000486	6.2364	0	-2
0.000486	6.2374	0	-2
0.000486	6.2386	0	-2
0.000486	6.2400	0	-2
0.000486	6.2415	0	-2
0.000486	6.2421	0	-2
0.000486	6.2429	0	-2
0.000486	6.2439	0	-2
0.000486	6.2450	0	-2
0.000486	6.2463	0	-2
0.000486	6.2477	0	-2
0.000486	6.2494	0	-2
0.000486	6.2511	0	-2
0.000486	6.2530	0	-2
0.000486	6.2549	0	-2
0.000486	6.2554	0	-2
0.000486	6.2560	0	-2
0.000486	6.2568	0	-2
0.000486	6.2576	0	-2
0.000486	6.2587	0	-2
0.000486	6.2599	0	-2
0.000486	6.2614	0	-2
0.000486	6.2632	0	-2
0.000486	6.2651	0	-2
0.000486	6.2672	0	-2
0.000486	6.2684	0	-2
0.000486	6.2699	0	-2
0.000486	6.2715	0	-2
0.000486	6.2733	0	-2
0.000486	6.2753	0	-2
0.000486	6.2775	0	-2
0.000486	6.2799	0	-2
0.000486	6.2824	0	-2
0.000486	6.2849	0	-2
0.000486	6.2873	0	-2
0.000486	6.2885	0	-2
0.000486	6.2895	0	-2
0.000486	6.2906	0	-2
0.000486	6.2915	0	-2
0.000486	6.2925	0	-2
0.000486	6.2935	0	-2
0.000486	6.2944	0	-2
0.000486	6.2954	0	-2
0.000486	6.2962	0	-2
0.000486	6.2970	0	-2
0.000486	6.2966	0	-2
0.000486	6.2960	0	-2
0.000486	6.2955	0	-2
0.000486	6.2951	0	-2
0.000486	6.2948	0	-2
0.000486	6.2946	0	-2
0.000486	6.2946	0	-2
0.000486	6.2948	0	-2
0.000486	6.2951	0	-2
0.000486	6.2955	0	-2
0.000486	6.2950	0	-2
0.000486	6.2945	0	-2
0.000486	6.2943	0	-2
0.000486	6.2942	0	-2
0.000486	6.2943	0	-2
0.000486	6.2946	0	-2
0.000486	6.2951	0	-2
0.000486	6.2957	0	-2
0.000486	6.2964	0	-2
0.000486	6.2972	0	-2
0.000486	6.2966	0	-2
0.000486	6.2962	0	-2
0.000486	6.2958	0	-2
0.000486	6.2957	0	-2
0.000486	6.2957	0	-2
0.000486	6.2960	0	-2
0.000486	6.2965	0	-2
0.000486	6.2973	0	-2
0.000486	6.2983	0	-2
0.000486	6.2995	0	-2
0.000486	6.2998	0	-2
0.000486	6.3003	0	-2
0.000486	6.3011	0	-2
0.000486	6.3022	0	-2
0.000486	6.3036	0	-2
0.000486	6.3052	0	-2
0.000486	6.3071	0	-2
0.000486	6.3092	0	-2
0.000486	6.3115	0	-2
0.000486	6.3139	0	-2
0.000486	6.3153	0	-2
0.000486	6.3166	0	-2
0.000486	6.3181	0	-2
0.000486	6.3195	0	-2
0.000486	6.3210	0	-2
0.000486	6.3226	0	-2
0.000486	6.3241	0	-2
0.000486	6.3256	0	-2
0.000486	6.3271	0	-2
0.000486	6.3284	0	-2
0.000486	6.3282	0	-2
0.000486	6.3280	0	-2
0.000486	6.3278	0	-2
0.000486	6.3278	0	-2
0.000486	6.3280	0	-2
0.000486	6.3285	0	-2
0.000486	6.3293	0	-2
0.000486	6.3304	0	-2
0.000486	6.3318	0	-2
0.000486	6.3336	0	-2
0.000486	6.3349	0	-2
0.000486	6.3364	0	-2
0.000486	6.3383	0	-2
0.000486	6.3404	0	-2
0.000486	6.3426	0	-2
0.000486	6.3451	0	-2
0.000486	6.3476	0	-2
0.000486	6.3500	0	-2
0.000486	6.3524	0	-2
0.000486	6.3546	0	-2
0.000486	6.3548	0	-2
0.000486	6.3549	0	-2
0.000486	6.3548	0	-2
0.000486	6.3545	0	-2
0.000486	6.3543	0	-2
0.000486	6.3540	0	-2
0.000486	6.3538	0	-2
0.000486	6.3537	0	-2
0.000486	6.3537	0	-2
0.000486	6.3538	0	-2
0.000486	6.3531	0	-2
0.000486	6.3526	0	-2
0.000486	6.3524	0	-2
0.000486	6.3523	0	-2
0.000486	6.3526	0	-2
0.000486	6.3530	0	-2
0.000486	6.3537	0	-2
0.000486	6.3546	0	-2
0.000486	6.3556	0	-2
0.000486	6.3566	0	-2
0.000486	6.3564	0	-2
0.000486	6.3562	0	-2
0.000486	6.3560	0	-2
0.000486	6.3559	0	-2
0.000486	6.3560	0	-2
0.000486	6.3561	0	-2
0.000486	6.3564	0	-2
0.000486	6.3568	0	-2
0.000486	6.3573	0	-2
0.000486	6.3579	0	-2
0.000486	6.3571	0	-2
0.000486	6.3566	0	-2
0.000486	6.3562	0	-2
0.000486	6.3562	0	-2
0.000486	6.3566	0	-2
0.000486	6.3574	0	-2
0.000486	6.3586	0	-2
0.000486	6.3603	0	-2
0.000486	6.3624	0	-2
0.000486	6.3648	0	-2
0.000486	6.3668	0	-2
0.000486	6.3691	0	-2
0.000486	6.3716	0	-2
0.000486	6.3742	0	-2
0.000486	6.3769	0	-2
0.000486	6.3796	0	-2
0.000486	6.3822	0	-2
0.000486	6.3845	0	-2
0.000486	6.3866	0	-2
0.000486	6.3883	0	-2
0.000486	6.3877	0	-2
0.000486	6.3867	0	-2
0.000486	6.3856	0	-2
0.000486	6.3842	0	-2
0.000486	6.3829	0	-2
0.000486	6.3818	0	-2
0.000486	6.3808	0	-2
0.000486	6.3801	0	-2
0.000486	6.3798	0	-2
0.000486	6.3799	0	-2
0.000486	6.3800	0	-2
0.000486	6.3805	0	-2
0.000486	6.3814	0	-2
0.000486	6.3828	0	-2
0.000486	6.3847	0	-2
0.000486	6.3868	0	-2
0.000486	6.3893	0	-2
0.000486	6.3919	0	-2
0.000486	6.3945	0	-2
0.000486	6.3972	0	-2
0.000486	6.3978	0	-2
0.000486	6.3984	0	-2
0.000486	6.3989	0	-2
0.000486	6.3994	0	-2
0.000486	6.4000	0	-2
0.000486	6.4007	0	-2
0.000486	6.4015	0	-2
0.000486	6.4024	0	-2
0.000486	6.4035	0	-2
0.000486	6.4048	0	-2
0.000486	6.4054	0	-2
0.000486	6.4063	0	-2
0.000486	6.4072	0	-2
0.000486	6.4083	0	-2
0.000486	6.4096	0	-2
0.000486	6.4109	0	-2
0.000486	6.4122	0	-2
0.000486	6.4135	0	-2
0.000486	6.4148	0	-2
0.000486	6.4158	0	-2
0.000486	6.4151	0	-2
0.000486	6.4143	0	-2
0.000486	6.4134	0	-2
0.000486	6.4124	0	-2
0.000486	6.4115	0	-2
0.000486	6.4108	0	-2
0.000486	6.4102	0	-2
0.000486	6.4098	0	-2
0.000486	6.4096	0	-2
0.000486	6.4097	0	-2
0.000486	6.4091	0	-2
0.000486	6.4088	0	-2
0.000486	6.4088	0	-2
0.000486	6.4093	0	-2
0.000486	6.4102	0	-2
0.000486	6.4115	0	-2
0.000486	6.4132	0	-2
0.000486	6.4153	0	-2
0.000486	6.4177	0	-2
0.000486	6.4204	0	-2
0.000486	6.4218	0	-2
0.000486	6.4235	0	-2
0.000486	6.4254	0	-2
0.000486	6.4275	0	-2
0.000486	6.4298	0	-2
0.000486	6.4323	0	-2
0.000486	6.4350	0	-2
0.000486	6.4378	0	-2
0.000486	6.4406	0	-2
0.000486	6.4435	0	-2
0.000486	6.4452	0	-2
0.000486	6.4468	0	-2
0.000486	6.4484	0	-2
0.000486	6.4499	0	-2
0.000486	6.4513	0	-2
0.000486	6.4527	0	-2
0.000486	6.4540	0	-2
0.000486	6.4551	0	-2
0.000486	6.4561	0	-2
0.000486	6.4569	0	-2
0.000486	6.4560	0	-2
0.000486	6.4551	0	-2
0.000486	6.4541	0	-2
0.000486	6.4531	0	-2
0.000486	6.4522	0	-2
0.000486	6.4515	0	-2
0.000486	6.4510	0	-2
0.000486	6.4508	0	-2
0.000486	6.4508	0	-2
0.000486	6.4511	0	-2
0.000486	6.4506	0	-2
0.000486	6.4505	0	-2
0.000486	6.4507	0	-2
0.000486	6.4513	0	-2
0.000486	6.4523	0	-2
0.000486	6.4537	0	-2
0.000486	6.4554	0	-2
0.000486	6.4575	0	-2
0.000486	6.4598	0	-2
0.000486	6.4623	0	-2
0.000486	6.4634	0	-2
0.000486	6.4647	0	-2
0.000486	6.4662	0	-2
0.000486	6.4680	0	-2
0.000486	6.4700	0	-2
0.000486	6.4723	0	-2
0.000486	6.4748	0	-2
0.000486	6.4776	0	-2
0.000486	6.4805	0	-2
0.000486	6.4836	0	-2
0.000486	6.4859	0	-2
0.000486	6.4882	0	-2
0.000486	6.4905	0	-2
0.000486	6.4929	0	-2
0.000486	6.4953	0	-2
0.000486	6.4976	0	-2
0.000486	6.4999	0	-2
0.000486	6.5019	0	-2
0.000486	6.5037	0	-2
0.000486	6.5052	0	-2
0.000486	6.5048	0	-2
0.000486	6.5041	0	-2
0.000486	6.5032	0	-2
0.000486	6.5022	0	-2
0.000486	6.5011	0	-2
0.000486	6.5000	0	-2
0.000486	6.4989	0	-2
0.000486	6.4979	0	-2
0.000486	6.4970	0	-2
0.000486	6.4962	0	-2
0.000486	6.4947	0	-2
0.000486	6.4933	0	-2
0.000486	6.4922	0	-2
0.000486	6.4913	0	-2
0.000486	6.4907	0	-2
0.000486	6.4903	0	-2
0.000486	6.4902	0	-2
0.000486	6.4903	0	-2
0.000486	6.4906	0	-2
0.000486	6.4910	0	-2
0.000486	6.4899	0	-2
0.000486	6.4890	0	-2
0.000486	6.4883	0	-2
0.000486	6.4879	0	-2
0.000486	6.4879	0	-2
0.000486	6.4882	0	-2
0.000486	6.4889	0	-2
0.000486	6.4900	0	-2
0.000486	6.4914	0	-2
0.000486	6.4933	0	-2
0.000486	6.4945	0	-2
0.000486	6.4961	0	-2
0.000486	6.4979	0	-2
0.000486	6.5001	0	-2
0.000486	6.5026	0	-2
0.000486	6.5052	0	-2
0.000486	6.5080	0	-2
0.000486	6.5110	0	-2
0.000486	6.5139	0	-2
0.000486	6.5167	0	-2
0.000486	6.5179	0	-2
0.000486	6.5189	0	-2
0.000486	6.5199	0	-2
0.000486	6.5208	0	-2
0.000486	6.5217	0	-2
0.000486	6.5226	0	-2
0.000486	6.5235	0	-2
0.000486	6.5244	0	-2
0.000486	6.5254	0	-2
0.000486	6.5264	0	-2
0.000486	6.5264	0	-2
0.000486	6.5265	0	-2
0.000486	6.5266	0	-2
0.000486	6.5268	0	-2
0.000486	6.5271	0	-2
0.000486	6.5274	0	-2
0.000486	6.5278	0	-2
0.000486	6.5282	0	-2
0.000486	6.5287	0	-2
0.000486	6.5291	0	-2
0.000486	6.5279	0	-2
0.000486	6.5267	0	-2
0.000486	6.5256	0	-2
0.000486	6.5248	0	-2
0.000486	6.5242	0	-2
0.000486	6.5240	0	-2
0.000486	6.5242	0	-2
0.000486	6.5248	0	-2
0.000486	6.5258	0	-2
0.000486	6.5273	0	-2
0.000486	6.5282	0	-2
0.000486	6.5295	0	-2
0.000486	6.5312	0	-2
0.000486	6.5332	0	-2
0.000486	6.5354	0	-2
0.000486	6.5379	0	-2
0.000486	6.5406	0	-2
0.000486	6.5433	0	-2
0.000486	6.5460	0	-2
0.000486	6.5485	0	-2
0.000486	6.5491	0	-2
0.000486	6.5496	0	-2
0.000486	6.5500	0	-2
0.000486	6.5502	0	-2
0.000486	6.5504	0	-2
0.000486	6.5506	0	-2
0.000486	6.5508	0	-2
0.000486	6.5511	0	-2
0.000486	6.5514	0	-2
0.000486	6.5518	0	-2
0.000486	6.5513	0	-2
0.000486	6.5509	0	-2
0.000486	6.5507	0	-2
0.000486	6.5505	0	-2
0.000486	6.5504	0	-2
0.000486	6.5504	0	-2
0.000486	6.5506	0	-2
0.000486	6.5507	0	-2
0.000486	6.5509	0	-2
0.000486	6.5510	0	-2
0.000486	6.5496	0	-2
0.000486	6.5481	0	-2
0.000486	6.5467	0	-2
0.000486	6.5455	0	-2
0.000486	6.5445	0	-2
0.000486	6.5439	0	-2
0.000486	6.5436	0	-2
0.000486	6.5437	0	-2
0.000486	6.5442	0	-2
0.000486	6.5451	0	-2
0.000486	6.5454	0	-2
0.000486	6.5461	0	-2
0.000486	6.5473	0	-2
0.000486	6.5490	0	-2
0.000486	6.5511	0	-2
0.000486	6.5537	0	-2
0.000486	6.5567	0	-2
0.000486	6.5600	0	-2
0.000486	6.5636	0	-2
0.000486	6.5673	0	-2
0.000486	6.5698	0	-2
0.000486	6.5724	0	-2
0.000486	6.5750	0	-2
0.000486	6.5777	0	-2
0.000486	6.5804	0	-2
0.000486	6.5832	0	-2
0.000486	6.5861	0	-2
0.000486	6.5889	0	-2
0.000486	6.5916	0	-2
0.000486	6.5942	0	-2
0.000486	6.5955	0	-2
0.000486	6.5966	0	-2
0.000486	6.5977	0	-2
0.000486	6.5987	0	-2
0.000486	6.5997	0	-2
0.000486	6.6007	0	-2
0.000486	6.6018	0	-2
0.000486	6.6028	0	-2
0.000486	6.6038	0	-2
0.000486	6.6048	0	-2
0.000486	6.6046	0	-2
0.000486	6.6044	0	-2
0.000486	6.6042	0	-2
0.000486	6.6040	0	-2
0.000486	6.6040	0	-2
0.000486	6.6041	0	-2
0.000486	6.6042	0	-2
0.000486	6.6045	0	-2
0.000486	6.6048	0	-2
0.000486	6.6052	0	-2
0.000486	6.6042	0	-2
0.000486	6.6033	0	-2
0.000486	6.6025	0	-2
0.000486	6.6018	0	-2
0.000486	6.6014	0	-2
0.000486	6.6012	0	-2
0.000486	6.6013	0	-2
0.000486	6.6015	0	-2
0.000486	6.6020	0	-2
0.000486	6.6027	0	-2
0.000486	6.6024	0	-2
0.000486	6.6023	0	-2
0.000486	6.6024	0	-2
0.000486	6.6027	0	-2
0.000486	6.6032	0	-2
0.000486	6.6040	0	-2
0.000486	6.6051	0	-2
0.000486	6.6062	0	-2
0.000486	6.6076	0	-2
0.000486	6.6090	0	-2
0.000486	6.6091	0	-2
0.000486	6.6093	0	-2
0.000486	6.6095	0	-2
0.000486	6.6100	0	-2
0.000486	6.6106	0	-2
0.000486	6.6114	0	-2
0.000486	6.6124	0	-2
0.000486	6.6136	0	-2
0.000486	6.6150	0	-2
0.000486	6.6165	0	-2
0.000486	6.6169	0	-2
0.000486	6.6174	0	-2
0.000486	6.6181	0	-2
0.000486	6.6190	0	-2
0.000486	6.6201	0	-2
0.000486	6.6214	0	-2
0.000486	6.6229	0	-2
0.000486	6.6246	0	-2
0.000486	6.6264	0	-2
0.000486	6.6283	0	-2
0.000486	6.6289	0	-2
0.000486	6.6296	0	-2
0.000486	6.6304	0	-2
0.000486	6.6313	0	-2
0.000486	6.6323	0	-2
0.000486	6.6335	0	-2
0.000486	6.6348	0	-2
0.000486	6.6362	0	-2
0.000486	6.6376	0	-2
0.000486	6.6391	0	-2
0.000486	6.6393	0	-2
0.000486	6.6395	0	-2
0.000486	6.6398	0	-2
0.000486	6.6402	0	-2
0.000486	6.6408	0	-2
0.000486	6.6415	0	-2
0.000486	6.6423	0	-2
0.000486	6.6433	0	-2
0.000486	6.6443	0	-2
0.000486	6.6455	0	-2
0.000486	6.6454	0	-2
0.000486	6.6454	0	-2
0.000486	6.6455	0	-2
0.000486	6.6457	0	-2
0.000486	6.6461	0	-2
0.000486	6.6466	0	-2
0.000486	6.6472	0	-2
0.000486	6.6480	0	-2
0.000486	6.6488	0	-2
0.000486	6.6497	0	-2
0.000486	6.6493	0	-2
0.000486	6.6489	0	-2
0.000486	6.6487	0	-2
0.000486	6.6485	0	-2
0.000486	6.6486	0	-2
0.000486	6.6488	0	-2
0.000486	6.6493	0	-2
0.000486	6.6499	0	-2
0.000486	6.6506	0	-2
0.000486	6.6515	0	-2
0.000486	6.6513	0	-2
0.000486	6.6511	0	-2
0.000486	6.6512	0	-2
0.000486	6.6515	0	-2
0.000486	6.6520	0	-2
0.000486	6.6528	0	-2
0.000486	6.6539	0	-2
0.000486	6.6551	0	-2
0.000486	6.6565	0	-2
0.000486	6.6581	0	-2
0.000486	6.6586	0	-2
0.000486	6.6592	0	-2
0.000486	6.6598	0	-2
0.000486	6.6605	0	-2
0.000486	6.6613	0	-2
0.000486	6.6621	0	-2
0.000486	6.6630	0	-2
0.000486	6.6638	0	-2
0.000486	6.6645	0	-2
0.000486	6.6651	0	-2
0.000486	6.6640	0	-2
0.000486	6.6629	0	-2
0.000486	6.6618	0	-2
0.000486	6.6609	0	-2
0.000486	6.6603	0	-2
0.000486	6.6600	0	-2
0.000486	6.6601	0	-2
0.000486	6.6607	0	-2
0.000486	6.6616	0	-2
0.000486	6.6630	0	-2
0.000486	6.6641	0	-2
0.000486	6.6655	0	-2
0.000486	6.6674	0	-2
0.000486	6.6696	0	-2
0.000486	6.6720	0	-2
0.000486	6.6747	0	-2
0.000486	6.6774	0	-2
0.000486	6.6802	0	-2
0.000486	6.6829	0	-2
0.000486	6.6854	0	-2
0.000486	6.6857	0	-2
0.000486	6.6859	0	-2
0.000486	6.6860	0	-2
0.000486	6.6862	0	-2
0.000486	6.6865	0	-2
0.000486	6.6870	0	-2
0.000486	6.6879	0	-2
0.000486	6.6891	0	-2
0.000486	6.6907	0	-2
0.000486	6.6927	0	-2
0.000486	6.6947	0	-2
0.000486	6.6971	0	-2
0.000486	6.6998	0	-2
0.000486	6.7028	0	-2
0.000486	6.7060	0	-2
0.000486	6.7093	0	-2
0.000486	6.7127	0	-2
0.000486	6.7160	0	-2
0.000486	6.7191	0	-2
0.000486	6.7218	0	-2
0.000486	6.7221	0	-2
0.000486	6.7222	0	-2
0.000486	6.7220	0	-2
0.000486	6.7218	0	-2
0.000486	6.7217	0	-2
0.000486	6.7218	0	-2
0.000486	6.7221	0	-2
0.000486	6.7229	0	-2
0.000486	6.7241	0	-2
0.000486	6.7257	0	-2
0.000486	6.7274	0	-2
0.000486	6.7295	0	-2
0.000486	6.7322	0	-2
0.000486	6.7355	0	-2
0.000486	6.7391	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
