genotype,ratio,parameter,fold,value,valid,peak,time_to_peak,relax_half_time,fwhm,srx_rest,srx_peak,scale_mode,target_peak,target_time_to_peak,target_relax_half_time,peak_error,tpeak_error,relax_error,total_score
Control,20,k_coop,1,19.9526,1,2997.87397513758,0.231,0.0950000000000001,0.238,0.94765037011545,0.88093354653456,p95,1253.02908624207,0.223,0.0600000000000001,1.39250150539476,0.0358744394618829,0.583333333333333,2.28062519571116
Control,20,k_coop,1,19.9526,1,2997.87397513758,0.231,0.0950000000000001,0.238,0.94765037011545,0.88093354653456,least_squares,858.445618379239,0.223,0.0600000000000001,2.49221186637031,0.0358744394618829,0.583333333333333,6.55268474006146
Control,20,k_coop,2.15443469003188,42.9865735963302,1,3263.98160256888,0.224,0.0700000000000001,0.209,0.953516316323028,0.878273925054188,peak,1244.78417294406,0.223,0.0600000000000001,1.62212652884972,0.00448430493273543,0.166666666666667,2.65909236236655
Control,20,k_coop,2.15443469003188,42.9865735963302,1,3263.98160256888,0.224,0.0700000000000001,0.209,0.953516316323028,0.878273925054188,p95,1253.02908624207,0.223,0.0600000000000001,1.60487297414444,0.00448430493273543,0.166666666666667,2.60341514990774
Control,20,k_coop,2.15443469003188,42.9865735963302,1,3263.98160256888,0.224,0.0700000000000001,0.209,0.953516316323028,0.878273925054188,least_squares,858.445618379239,0.223,0.0600000000000001,2.80219961834197,0.00448430493273543,0.166666666666667,7.88012058780438
Control,20,k_coop,4.64158883361278,92.6117653615423,1,3398.6432013523,0.218,0.0570000000000001,0.192,0.956496564676301,0.875141349093463,peak,1244.78417294406,0.223,0.0600000000000001,1.73030720925227,-0.0224215246636771,-0.05,2.99696576315864
Control,20,k_coop,4.64158883361278,92.6117653615423,1,3398.6432013523,0.218,0.0570000000000001,0.192,0.956496564676301,0.875141349093463,p95,1253.02908624207,0.223,0.0600000000000001,1.71234182723171,-0.0224215246636771,-0.05,2.93511725805548
Control,20,k_coop,4.64158883361278,92.6117653615423,1,3398.6432013523,0.218,0.0570000000000001,0.192,0.956496564676301,0.875141349093463,least_squares,858.445618379239,0.223,0.0600000000000001,2.95906639697107,-0.0224215246636771,-0.05,8.75907666645161
Control,20,k_coop,10,199.526,1,3458.19728869393,0.213,0.051,0.183,0.957931719436536,0.872389489304693,peak,1244.78417294406,0.223,0.0600000000000001,1.77815011136821,-0.0448430493273543,-0.15,3.18632871763176
Control,20,k_coop,10,199.526,1,3458.19728869393,0.213,0.051,0.183,0.957931719436536,0.872389489304693,p95,1253.02908624207,0.223,0.0600000000000001,1.75986992374241,-0.0448430493273543,-0.15,3.1216530475661
Control,20,k_coop,10,199.526,1,3458.19728869393,0.213,0.051,0.183,0.957931719436536,0.872389489304693,least_squares,858.445618379239,0.223,0.0600000000000001,3.02844072432109,-0.0448430493273543,-0.15,9.19596411979943
H251N,10,k_1,0.1,1.69527,0,7114.46393414857,0.3495,NaN,NaN,0.854166670199809,0.738236963161057,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_1,0.1,1.69527,0,7114.46393414857,0.3495,NaN,NaN,0.854166670199809,0.738236963161057,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_1,0.1,1.69527,0,7114.46393414857,0.3495,NaN,NaN,0.854166670199809,0.738236963161057,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_1,0.215443469003188,3.65234849697035,0,7821.87681034403,0.3495,NaN,NaN,0.847737838129408,0.722294832405057,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_1,0.215443469003188,3.65234849697035,0,7821.87681034403,0.3495,NaN,NaN,0.847737838129408,0.722294832405057,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_1,0.215443469003188,3.65234849697035,0,7821.87681034403,0.3495,NaN,NaN,0.847737838129408,0.722294832405057,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_1,0.464158883361278,7.86874630195874,0,8165.14048427176,0.346,NaN,NaN,0.844649403774315,0.716648955366101,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_1,0.464158883361278,7.86874630195874,0,8165.14048427176,0.346,NaN,NaN,0.844649403774315,0.716648955366101,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_1,0.464158883361278,7.86874630195874,0,8165.14048427176,0.346,NaN,NaN,0.844649403774315,0.716648955366101,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_1,1,16.9527,1,8319.29811573164,0.345,0.350999999999983,0.569999999999984,0.843203522925647,0.714120985129881,peak,2978.44136117775,0.1415,0.134,1.79317169851616,1.43816254416961,1.6194029850745,7.90624227187994
H251N,10,k_1,1,16.9527,1,8319.29811573164,0.345,0.350999999999983,0.569999999999984,0.843203522925647,0.714120985129881,p95,3020.23635481647,0.1415,0.134,1.75451889798776,1.43816254416961,1.6194029850745,7.7691140949168
H251N,10,k_1,1,16.9527,1,8319.29811573164,0.345,0.350999999999983,0.569999999999984,0.843203522925647,0.714120985129881,least_squares,3298.34774364503,0.1415,0.134,1.52226228473348,1.43816254416961,1.6194029850745,7.00805999504261
H251N,10,k_1,2.15443469003188,36.5234849697035,1,8388.19827949101,0.344,0.333999999999985,0.553999999999985,0.842532000361046,0.713224967069017,peak,2978.44136117775,0.1415,0.134,1.81630465814311,1.43109540636042,1.49253731343272,7.57466430528725
H251N,10,k_1,2.15443469003188,36.5234849697035,1,8388.19827949101,0.344,0.333999999999985,0.553999999999985,0.842532000361046,0.713224967069017,p95,3020.23635481647,0.1415,0.134,1.77733173634377,1.43109540636042,1.49253731343272,7.43460979510965
H251N,10,k_1,2.15443469003188,36.5234849697035,1,8388.19827949101,0.344,0.333999999999985,0.553999999999985,0.842532000361046,0.713224967069017,least_squares,3298.34774364503,0.1415,0.134,1.54315158116747,1.43109540636042,1.49253731343272,6.65701849655454
H251N,10,k_1,4.64158883361278,78.6874630195874,1,8419.29496035786,0.344,0.326999999999986,0.545999999999986,0.842221363831428,0.712569856418907,peak,2978.44136117775,0.1415,0.134,1.82674524672484,1.43109540636042,1.44029850746258,7.45949204913664
H251N,10,k_1,4.64158883361278,78.6874630195874,1,8419.29496035786,0.344,0.326999999999986,0.545999999999986,0.842221363831428,0.712569856418907,p95,3020.23635481647,0.1415,0.134,1.78762784473187,1.43109540636042,1.44029850746258,7.31810716396554
H251N,10,k_1,4.64158883361278,78.6874630195874,1,8419.29496035786,0.344,0.326999999999986,0.545999999999986,0.842221363831428,0.712569856418907,least_squares,3298.34774364503,0.1415,0.134,1.55257953821862,1.43109540636042,1.44029850746258,6.53299707519999
H251N,10,k_1,10,169.527,1,8433.50915151552,0.3435,0.323999999999986,0.543999999999987,0.842079084861725,0.712383364242742,peak,2978.44136117775,0.1415,0.134,1.83151760563139,1.42756183745583,1.41791044776109,7.40285957736806
H251N,10,k_1,10,169.527,1,8433.50915151552,0.3435,0.323999999999986,0.543999999999987,0.842079084861725,0.712383364242742,p95,3020.23635481647,0.1415,0.134,1.79233416221427,1.42756183745583,1.41791044776109,7.26086458667064
H251N,10,k_1,10,169.527,1,8433.50915151552,0.3435,0.323999999999986,0.543999999999987,0.842079084861725,0.712383364242742,least_squares,3298.34774364503,0.1415,0.134,1.55688902656322,1.42756183745583,1.41791044776109,6.47230627866328
H251N,10,k_3,0.1,1.56713,1,1749.40046439688,0.184,0.0860000000000001,0.22,0.910987263413614,0.87840485059416,peak,2978.44136117775,0.1415,0.134,-0.412645658498,0.300353356890458,-0.358208955223881,0.388802234075199
H251N,10,k_3,0.1,1.56713,1,1749.40046439688,0.184,0.0860000000000001,0.22,0.910987263413614,0.87840485059416,p95,3020.23635481647,0.1415,0.134,-0.420773655145548,0.300353356890458,-0.358208955223881,0.395576263462495
H251N,10,k_3,0.1,1.56713,1,1749.40046439688,0.184,0.0860000000000001,0.22,0.910987263413614,0.87840485059416,least_squares,3298.34774364503,0.1415,0.134,-0.469613091049156,0.300353356890458,-0.358208955223881,0.439062249882694
H251N,10,k_3,0.215443469003188,3.37627923578967,1,3304.05397932913,0.209,0.0760000000000001,0.222,0.905236528185513,0.844136693570279,peak,2978.44136117775,0.1415,0.134,0.109323158882882,0.477031802120141,-0.432835820895522,0.426857741152422
H251N,10,k_3,0.215443469003188,3.37627923578967,1,3304.05397932913,0.209,0.0760000000000001,0.222,0.905236528185513,0.844136693570279,p95,3020.23635481647,0.1415,0.134,0.0939719913178484,0.477031802120141,-0.432835820895522,0.423736923236532
H251N,10,k_3,0.215443469003188,3.37627923578967,1,3304.05397932913,0.209,0.0760000000000001,0.222,0.905236528185513,0.844136693570279,least_squares,3298.34774364503,0.1415,0.134,0.00173002852567552,0.477031802120141,-0.432835820895522,0.41490918108299
H251N,10,k_3,0.464158883361278,7.27397310881959,1,5572.18120278395,0.2435,0.0800000000000001,0.242,0.890040039338017,0.790096570195285,peak,2978.44136117775,0.1415,0.134,0.870837974322437,0.720848056537102,-0.402985074626866,1.44037766850734
H251N,10,k_3,0.464158883361278,7.27397310881959,1,5572.18120278395,0.2435,0.0800000000000001,0.242,0.890040039338017,0.790096570195285,p95,3020.23635481647,0.1415,0.134,0.844948721942839,0.720848056537102,-0.402985074626866,1.39595723369817
H251N,10,k_3,0.464158883361278,7.27397310881959,1,5572.18120278395,0.2435,0.0800000000000001,0.242,0.890040039338017,0.790096570195285,least_squares,3298.34774364503,0.1415,0.134,0.689385606329696,0.720848056537102,-0.402985074626866,1.1572714051999
H251N,10,k_3,1,15.6713,1,8319.29811573164,0.345,0.350999999999983,0.569999999999984,0.843203522925647,0.714120985129881,peak,2978.44136117775,0.1415,0.134,1.79317169851616,1.43816254416961,1.6194029850745,7.90624227187994
H251N,10,k_3,1,15.6713,1,8319.29811573164,0.345,0.350999999999983,0.569999999999984,0.843203522925647,0.714120985129881,p95,3020.23635481647,0.1415,0.134,1.75451889798776,1.43816254416961,1.6194029850745,7.7691140949168
H251N,10,k_3,1,15.6713,1,8319.29811573164,0.345,0.350999999999983,0.569999999999984,0.843203522925647,0.714120985129881,least_squares,3298.34774364503,0.1415,0.134,1.52226228473348,1.43816254416961,1.6194029850745,7.00805999504261
H251N,10,k_3,2.15443469003188,33.7627923578967,0,14663.5779697812,0.667499999999984,NaN,NaN,0.702218967855944,0.527059174711674,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_3,2.15443469003188,33.7627923578967,0,14663.5779697812,0.667499999999984,NaN,NaN,0.702218967855944,0.527059174711674,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_3,2.15443469003188,33.7627923578967,0,14663.5779697812,0.667499999999984,NaN,NaN,0.702218967855944,0.527059174711674,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_3,4.64158883361278,72.7397310881959,0,15360.8566699938,0.668499999999984,NaN,NaN,0.481548805577296,0.415736494130075,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_3,4.64158883361278,72.7397310881959,0,15360.8566699938,0.668499999999984,NaN,NaN,0.481548805577296,0.415736494130075,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_3,4.64158883361278,72.7397310881959,0,15360.8566699938,0.668499999999984,NaN,NaN,0.481548805577296,0.415736494130075,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_3,10,156.713,0,14795.4827464608,0.663999999999984,NaN,NaN,0.362121493852364,0.372359357037765,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_3,10,156.713,0,14795.4827464608,0.663999999999984,NaN,NaN,0.362121493852364,0.372359357037765,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_3,10,156.713,0,14795.4827464608,0.663999999999984,NaN,NaN,0.362121493852364,0.372359357037765,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_5_0,0.1,114.298,0,2860.13481623406,0.669499999999984,NaN,NaN,0.832641728932121,0.759058071851229,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_5_0,0.1,114.298,0,2860.13481623406,0.669499999999984,NaN,NaN,0.832641728932121,0.759058071851229,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_5_0,0.1,114.298,0,2860.13481623406,0.669499999999984,NaN,NaN,0.832641728932121,0.759058071851229,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_5_0,0.215443469003188,246.247576201264,0,4561.35769632856,0.646999999999986,NaN,NaN,0.835510484992621,0.745484744911435,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_5_0,0.215443469003188,246.247576201264,0,4561.35769632856,0.646999999999986,NaN,NaN,0.835510484992621,0.745484744911435,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
