genotype,ratio,k_1_fold,k_3_fold,k_5_0_fold,k_1,k_2,k_3,k_5_0,peak,time_to_peak,relax_half_time,srx_rest,srx_peak,scale_mode,target_peak,target_time_to_peak,target_relax_half_time,peak_error,tpeak_error,relax_error,total_score
Control,20,10,3.16227766016838,10,56.0576,1121.152,79.5050362486553,2405.26,14498.4449779236,0.835499999999965,NaN,0.816545860185012,0.684484258702826,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,13.2490491698228,0.54009216589856,NaN,NaN
Control,20,10,10,0.1,56.0576,1121.152,251.417,24.0526,1639.18955313701,0.969999999999951,NaN,0.672187471913757,0.631061066306266,peak,1516.4116990853,0.542499999999998,0.371999999999959,0.0809660424842203,0.78801843317964,NaN,NaN
Control,20,10,10,0.1,56.0576,1121.152,251.417,24.0526,1639.18955313701,0.969999999999951,NaN,0.672187471913757,0.631061066306266,p95,1496.32838208045,0.542499999999998,0.371999999999959,0.0954744779070014,0.78801843317964,NaN,NaN
Control,20,10,10,0.1,56.0576,1121.152,251.417,24.0526,1639.18955313701,0.969999999999951,NaN,0.672187471913757,0.631061066306266,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,0.610992942820699,0.78801843317964,NaN,NaN
Control,20,10,10,0.316227766016838,56.0576,1121.152,251.417,76.060999648966,4975.01097230751,0.968999999999951,NaN,0.620790383219692,0.55139329841534,peak,1516.4116990853,0.542499999999998,0.371999999999959,2.28077854800806,0.78617511520729,NaN,NaN
Control,20,10,10,0.316227766016838,56.0576,1121.152,251.417,76.060999648966,4975.01097230751,0.968999999999951,NaN,0.620790383219692,0.55139329841534,p95,1496.32838208045,0.542499999999998,0.371999999999959,2.32481227509058,0.78617511520729,NaN,NaN
Control,20,10,10,0.316227766016838,56.0576,1121.152,251.417,76.060999648966,4975.01097230751,0.968999999999951,NaN,0.620790383219692,0.55139329841534,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,3.88943304421673,0.78617511520729,NaN,NaN
Control,20,10,10,1,56.0576,1121.152,251.417,240.526,11272.7212981037,0.960499999999952,NaN,0.546018337603965,0.498509862147025,peak,1516.4116990853,0.542499999999998,0.371999999999959,6.43381319525788,0.770506912442315,NaN,NaN
Control,20,10,10,1,56.0576,1121.152,251.417,240.526,11272.7212981037,0.960499999999952,NaN,0.546018337603965,0.498509862147025,p95,1496.32838208045,0.542499999999998,0.371999999999959,6.53358783613425,0.770506912442315,NaN,NaN
Control,20,10,10,1,56.0576,1121.152,251.417,240.526,11272.7212981037,0.960499999999952,NaN,0.546018337603965,0.498509862147025,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,10.0788129553872,0.770506912442315,NaN,NaN
Control,20,10,10,3.16227766016838,56.0576,1121.152,251.417,760.60999648966,15095.6788165656,0.936499999999955,NaN,0.507759315504541,0.509248104983885,peak,1516.4116990853,0.542499999999998,0.371999999999959,8.95486834193597,0.726267281105914,NaN,NaN
Control,20,10,10,3.16227766016838,56.0576,1121.152,251.417,760.60999648966,15095.6788165656,0.936499999999955,NaN,0.507759315504541,0.509248104983885,p95,1496.32838208045,0.542499999999998,0.371999999999959,9.08847990678157,0.726267281105914,NaN,NaN
Control,20,10,10,3.16227766016838,56.0576,1121.152,251.417,760.60999648966,15095.6788165656,0.936499999999955,NaN,0.507759315504541,0.509248104983885,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,13.8360096573544,0.726267281105914,NaN,NaN
Control,20,10,10,10,56.0576,1121.152,251.417,2405.26,14387.5690082568,0.891999999999959,NaN,0.504345463376742,0.531455923556453,peak,1516.4116990853,0.542499999999998,0.371999999999959,8.48790425247667,0.644239631336337,NaN,NaN
Control,20,10,10,10,56.0576,1121.152,251.417,2405.26,14387.5690082568,0.891999999999959,NaN,0.504345463376742,0.531455923556453,p95,1496.32838208045,0.542499999999998,0.371999999999959,8.61524835093533,0.644239631336337,NaN,NaN
Control,20,10,10,10,56.0576,1121.152,251.417,2405.26,14387.5690082568,0.891999999999959,NaN,0.504345463376742,0.531455923556453,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,13.1400804393183,0.644239631336337,NaN,NaN
H251N,10,0.1,0.1,0.1,1.69527,16.9527,1.56713,114.298,731.04417541766,0.2465,0.159,0.910387112483701,0.887388537911342,peak,2994.60909783253,0.333,0.136,-0.755879932393586,-0.25975975975976,0.169117647058824,0.667430383532493
H251N,10,0.1,0.1,0.1,1.69527,16.9527,1.56713,114.298,731.04417541766,0.2465,0.159,0.910387112483701,0.887388537911342,p95,3041.80273612007,0.333,0.136,-0.759667460766988,-0.25975975975976,0.169117647058824,0.673170562285324
H251N,10,0.1,0.1,0.1,1.69527,16.9527,1.56713,114.298,731.04417541766,0.2465,0.159,0.910387112483701,0.887388537911342,least_squares,3325.87523837113,0.333,0.136,-0.780194949292297,-0.25975975975976,0.169117647058824,0.704780070238371
H251N,10,0.1,0.1,0.316227766016838,1.69527,16.9527,1.56713,361.442012001925,1238.74792370643,0.2115,0.111,0.910795037880541,0.885940399472625,peak,2994.60909783253,0.333,0.136,-0.586340693146552,-0.364864864864865,-0.183823529411765,0.510712868017834
H251N,10,0.1,0.1,0.316227766016838,1.69527,16.9527,1.56713,361.442012001925,1238.74792370643,0.2115,0.111,0.910795037880541,0.885940399472625,p95,3041.80273612007,0.333,0.136,-0.592758626653581,-0.364864864864865,-0.183823529411765,0.518280249050494
H251N,10,0.1,0.1,0.316227766016838,1.69527,16.9527,1.56713,361.442012001925,1238.74792370643,0.2115,0.111,0.910795037880541,0.885940399472625,least_squares,3325.87523837113,0.333,0.136,-0.627542275364148,-0.364864864864865,-0.183823529411765,0.560726766947467
H251N,10,0.1,0.1,1,1.69527,16.9527,1.56713,1142.98,1605.13412226693,0.1865,0.0870000000000001,0.911479447169805,0.885720677823228,peak,2994.60909783253,0.333,0.136,-0.46399210386801,-0.43993993993994,-0.360294117647059,0.538647674417293
H251N,10,0.1,0.1,1,1.69527,16.9527,1.56713,1142.98,1605.13412226693,0.1865,0.0870000000000001,0.911479447169805,0.885720677823228,p95,3041.80273612007,0.333,0.136,-0.47230827850647,-0.43993993993994,-0.360294117647059,0.546434111911176
H251N,10,0.1,0.1,1,1.69527,16.9527,1.56713,1142.98,1605.13412226693,0.1865,0.0870000000000001,0.911479447169805,0.885720677823228,least_squares,3325.87523837113,0.333,0.136,-0.517379935438271,-0.43993993993994,-0.360294117647059,0.59104099955954
H251N,10,0.1,0.1,3.16227766016838,1.69527,16.9527,1.56713,3614.42012001925,1757.55190553198,0.1655,0.0810000000000001,0.912107747860208,0.88691855748284,peak,2994.60909783253,0.333,0.136,-0.413094715165301,-0.503003003003003,-0.404411764705882,0.587208140160066
H251N,10,0.1,0.1,3.16227766016838,1.69527,16.9527,1.56713,3614.42012001925,1757.55190553198,0.1655,0.0810000000000001,0.912107747860208,0.88691855748284,p95,3041.80273612007,0.333,0.136,-0.422200563941302,-0.503003003003003,-0.404411764705882,0.594814212654918
H251N,10,0.1,0.1,3.16227766016838,1.69527,16.9527,1.56713,3614.42012001925,1757.55190553198,0.1655,0.0810000000000001,0.912107747860208,0.88691855748284,least_squares,3325.87523837113,0.333,0.136,-0.471552063873342,-0.503003003003003,-0.404411764705882,0.638922245405773
H251N,10,0.1,0.1,10,1.69527,16.9527,1.56713,11429.8,1747.64041487172,0.149,0.0850000000000001,0.912531701048271,0.888854720845662,peak,2994.60909783253,0.333,0.136,-0.41640449294813,-0.552552552552553,-0.375,0.619332025079731
H251N,10,0.1,0.1,10,1.69527,16.9527,1.56713,11429.8,1747.64041487172,0.149,0.0850000000000001,0.912531701048271,0.888854720845662,p95,3041.80273612007,0.333,0.136,-0.425458990446929,-0.552552552552553,-0.375,0.626954675884462
H251N,10,0.1,0.1,10,1.69527,16.9527,1.56713,11429.8,1747.64041487172,0.149,0.0850000000000001,0.912531701048271,0.888854720845662,least_squares,3325.87523837113,0.333,0.136,-0.474532178865604,-0.552552552552553,-0.375,0.671120112111279
H251N,10,0.1,0.316227766016838,0.1,1.69527,16.9527,4.95570018957967,114.298,1222.35214044131,0.321,0.328999999999987,0.897147823701934,0.852900335784625,peak,2994.60909783253,0.333,0.136,-0.591815792810476,-0.0360360360360364,1.41911764705872,2.36543942470657
H251N,10,0.1,0.316227766016838,0.1,1.69527,16.9527,4.95570018957967,114.298,1222.35214044131,0.321,0.328999999999987,0.897147823701934,0.852900335784625,p95,3041.80273612007,0.333,0.136,-0.598148780022316,-0.0360360360360364,1.41911764705872,2.37297545512886
H251N,10,0.1,0.316227766016838,0.1,1.69527,16.9527,4.95570018957967,114.298,1222.35214044131,0.321,0.328999999999987,0.897147823701934,0.852900335784625,least_squares,3325.87523837113,0.333,0.136,-0.632472040340286,-0.0360360360360364,1.41911764705872,2.41521437389888
H251N,10,0.1,0.316227766016838,0.316227766016838,1.69527,16.9527,4.95570018957967,361.442012001925,2479.18036848429,0.2575,0.148,0.898250299299829,0.843374803809501,peak,2994.60909783253,0.333,0.136,-0.172118868443064,-0.226726726726727,0.0882352941176471,0.0888153806143645
H251N,10,0.1,0.316227766016838,0.316227766016838,1.69527,16.9527,4.95570018957967,361.442012001925,2479.18036848429,0.2575,0.148,0.898250299299829,0.843374803809501,p95,3041.80273612007,0.333,0.136,-0.184963462934294,-0.226726726726727,0.0882352941176471,0.0934019583608898
H251N,10,0.1,0.316227766016838,0.316227766016838,1.69527,16.9527,4.95570018957967,361.442012001925,2479.18036848429,0.2575,0.148,0.898250299299829,0.843374803809501,least_squares,3325.87523837113,0.333,0.136,-0.254578061172708,-0.226726726726727,0.0882352941176471,0.124000464970699
H251N,10,0.1,0.316227766016838,1,1.69527,16.9527,4.95570018957967,1142.98,3782.64181153706,0.226,0.0810000000000001,0.900650653504087,0.837285594413018,peak,2994.60909783253,0.333,0.136,0.263150444001157,-0.321321321321322,-0.404411764705882,0.336044423146212
H251N,10,0.1,0.316227766016838,1,1.69527,16.9527,4.95570018957967,1142.98,3782.64181153706,0.226,0.0810000000000001,0.900650653504087,0.837285594413018,p95,3041.80273612007,0.333,0.136,0.243552636277118,-0.321321321321322,-0.404411764705882,0.32611415360574
H251N,10,0.1,0.316227766016838,1,1.69527,16.9527,4.95570018957967,1142.98,3782.64181153706,0.226,0.0810000000000001,0.900650653504087,0.837285594413018,least_squares,3325.87523837113,0.333,0.136,0.13733725423496,-0.321321321321322,-0.404411764705882,0.285657788369004
H251N,10,0.1,0.316227766016838,3.16227766016838,1.69527,16.9527,4.95570018957967,3614.42012001925,4679.23697298995,0.2065,0.054,0.903108263550956,0.834407462184599,peak,2994.60909783253,0.333,0.136,0.562553515374255,-0.37987987987988,-0.602941176470588,0.824313243081222
H251N,10,0.1,0.316227766016838,3.16227766016838,1.69527,16.9527,4.95570018957967,3614.42012001925,4679.23697298995,0.2065,0.054,0.903108263550956,0.834407462184599,p95,3041.80273612007,0.333,0.136,0.538310462222308,-0.37987987987988,-0.602941176470588,0.797624939159284
H251N,10,0.1,0.316227766016838,3.16227766016838,1.69527,16.9527,4.95570018957967,3614.42012001925,4679.23697298995,0.2065,0.054,0.903108263550956,0.834407462184599,least_squares,3325.87523837113,0.333,0.136,0.406918972487265,-0.37987987987988,-0.602941176470588,0.673429835591381
H251N,10,0.1,0.316227766016838,10,1.69527,16.9527,4.95570018957967,11429.8,5095.83061762129,0.193,0.044,0.904753747811548,0.834376342546172,peak,2994.60909783253,0.333,0.136,0.701668047862944,-0.420420420420421,-0.676470588235294,1.12670383604568
H251N,10,0.1,0.316227766016838,10,1.69527,16.9527,4.95570018957967,11429.8,5095.83061762129,0.193,0.044,0.904753747811548,0.834376342546172,p95,3041.80273612007,0.333,0.136,0.675266629591244,-0.420420420420421,-0.676470588235294,1.09035080769341
H251N,10,0.1,0.316227766016838,10,1.69527,16.9527,4.95570018957967,11429.8,5095.83061762129,0.193,0.044,0.904753747811548,0.834376342546172,least_squares,3325.87523837113,0.333,0.136,0.532177322477379,-0.420420420420421,-0.676470588235294,0.917578489213081
H251N,10,0.1,1,0.1,1.69527,16.9527,15.6713,114.298,3077.40267462608,0.852999999999964,NaN,0.847014405582826,0.766618263470757,peak,2994.60909783253,0.333,0.136,0.0276475406601408,1.56156156156145,NaN,NaN
H251N,10,0.1,1,0.1,1.69527,16.9527,15.6713,114.298,3077.40267462608,0.852999999999964,NaN,0.847014405582826,0.766618263470757,p95,3041.80273612007,0.333,0.136,0.0117035658109182,1.56156156156145,NaN,NaN
H251N,10,0.1,1,0.1,1.69527,16.9527,15.6713,114.298,3077.40267462608,0.852999999999964,NaN,0.847014405582826,0.766618263470757,least_squares,3325.87523837113,0.333,0.136,-0.074708925000668,1.56156156156145,NaN,NaN
H251N,10,0.1,1,0.316227766016838,1.69527,16.9527,15.6713,361.442012001925,5159.61432164966,0.79299999999997,NaN,0.849729321734194,0.756705602902576,peak,2994.60909783253,0.333,0.136,0.722967557062502,1.38138138138129,NaN,NaN
H251N,10,0.1,1,0.316227766016838,1.69527,16.9527,15.6713,361.442012001925,5159.61432164966,0.79299999999997,NaN,0.849729321734194,0.756705602902576,p95,3041.80273612007,0.333,0.136,0.696235676423559,1.38138138138129,NaN,NaN
H251N,10,0.1,1,0.316227766016838,1.69527,16.9527,15.6713,361.442012001925,5159.61432164966,0.79299999999997,NaN,0.849729321734194,0.756705602902576,least_squares,3325.87523837113,0.333,0.136,0.551355343135666,1.38138138138129,NaN,NaN
H251N,10,0.1,1,1,1.69527,16.9527,15.6713,1142.98,7114.46393414857,0.3495,NaN,0.854166670199809,0.738236963161057,peak,2994.60909783253,0.333,0.136,1.37575713614774,0.0495495495495497,NaN,NaN
H251N,10,0.1,1,1,1.69527,16.9527,15.6713,1142.98,7114.46393414857,0.3495,NaN,0.854166670199809,0.738236963161057,p95,3041.80273612007,0.333,0.136,1.33889721041652,0.0495495495495497,NaN,NaN
H251N,10,0.1,1,1,1.69527,16.9527,15.6713,1142.98,7114.46393414857,0.3495,NaN,0.854166670199809,0.738236963161057,least_squares,3325.87523837113,0.333,0.136,1.13912532017675,0.0495495495495497,NaN,NaN
H251N,10,0.1,1,3.16227766016838,1.69527,16.9527,15.6713,3614.42012001925,9481.78521000861,0.273,0.0720000000000001,0.862031784939597,0.725406668062648,peak,2994.60909783253,0.333,0.136,2.16628478049821,-0.18018018018018,-0.470588235294118,4.94670793474517
