id,group_id,alignment_policy,genotype,stage,restart,name,p_raw,p_simulated,normalized_distance,physical_distance,log_distance,fold_distance,lower_bound,upper_bound,physical_value,classification
independent_trace__Control__plus_k50__s03,independent_trace__Control,independent_trace,Control,plus_k50,3,k_2,0.01463755111,0.01463755111,0.01463755111,0.390902440288135,0.0292751022156088,1.06973228256505,5.6057599996597,560.575999578738,5.99666243994783,near_lower
independent_trace__Control__plus_k50__s03,independent_trace__Control,independent_trace,Control,plus_k50,3,k_3,0.463450453,0.463450453,0.463450453,18.7327286343389,0.926900906046345,8.45085997977469,2.51416999986428,251.417000044319,21.2468986342032,interior
independent_trace__Control__plus_k50__s03,independent_trace__Control,independent_trace,Control,plus_k50,3,k_5_0,0.2076268773,0.2076268773,0.2076268773,38.5245505365906,0.4152537546,2.60167925838001,24.0526000040455,2405.26000040455,62.577150540636,interior
independent_trace__Control__plus_k50__s04,independent_trace__Control,independent_trace,Control,plus_k50,4,k_1,0.6106708261,0.6106708261,0.3893291739,8.77145455981963,0.778658347683201,6.00700989980059,0.56057599996597,56.0575999578738,9.3320305597856,interior
independent_trace__Control__plus_k50__s04,independent_trace__Control,independent_trace,Control,plus_k50,4,k_2,0.4499834077,0.4499834077,0.4499834077,38.9189721536452,0.899966815265005,7.94267541885629,5.6057599996597,560.575999578738,44.5247321533049,interior
independent_trace__Control__plus_k50__s04,independent_trace__Control,independent_trace,Control,plus_k50,4,k_3,0.4739360088,0.4739360088,0.4739360088,19.7838683238339,0.947872017647394,8.868946143221,2.51416999986428,251.417000044319,22.2980383236982,interior
independent_trace__Control__plus_k50__s04,independent_trace__Control,independent_trace,Control,plus_k50,4,k_5_0,0.1700751648,0.1700751648,0.1700751648,28.5869731021153,0.3401503296,2.18851904148854,24.0526000040455,2405.26000040455,52.6395731061607,interior
independent_trace__Control__plus_k40__s01,independent_trace__Control,independent_trace,Control,plus_k40,1,k_1,0.1660994367,0.1660994367,0.1660994367,0.643997691322264,0.33219887335017,2.14881423992707,0.56057599996597,56.0575999578738,1.20457369128823,interior
independent_trace__Control__plus_k40__s01,independent_trace__Control,independent_trace,Control,plus_k40,1,k_2,0.01463755111,0.01463755111,0.01463755111,0.390902440288135,0.0292751022156088,1.06973228256505,5.6057599996597,560.575999578738,5.99666243994783,near_lower
independent_trace__Control__plus_k40__s01,independent_trace__Control,independent_trace,Control,plus_k40,1,k_3,0.463450453,0.463450453,0.463450453,18.7327286343389,0.926900906046345,8.45085997977469,2.51416999986428,251.417000044319,21.2468986342032,interior
independent_trace__Control__plus_k40__s01,independent_trace__Control,independent_trace,Control,plus_k40,1,k_5_0,0.2076268773,0.2076268773,0.2076268773,38.5245505365906,0.4152537546,2.60167925838001,24.0526000040455,2405.26000040455,62.577150540636,interior
independent_trace__Control__plus_k40__s01,independent_trace__Control,independent_trace,Control,plus_k40,1,k_4_0,0.5,0.5,0.5,46.7173799839015,0.99999999985,9.99999999654612,5.19082000020333,519.081999661764,51.9081999841048,interior
independent_trace__Control__plus_k40__s02,independent_trace__Control,independent_trace,Control,plus_k40,2,k_1,0.7523311432,0.7523311432,0.2476688568,17.3577232950884,0.4953377135257,3.12851119600097,0.56057599996597,56.0575999578738,17.9182992950543,interior
independent_trace__Control__plus_k40__s02,independent_trace__Control,independent_trace,Control,plus_k40,2,k_2,0.2390952878,0.2390952878,0.2390952878,11.2529785610845,0.478190575528272,3.00739570758783,5.6057599996597,560.575999578738,16.8587385607442,interior
independent_trace__Control__plus_k40__s02,independent_trace__Control,independent_trace,Control,plus_k40,2,k_3,0.342240059,0.342240059,0.342240059,9.64418326882526,0.684480118034224,4.83593124941666,2.51416999986428,251.417000044319,12.1583532686895,interior
independent_trace__Control__plus_k40__s02,independent_trace__Control,independent_trace,Control,plus_k40,2,k_5_0,0.1511133055,0.1511133055,0.1511133055,24.1853274455685,0.302226611,2.00551821597252,24.0526000040455,2405.26000040455,48.237927449614,interior
independent_trace__Control__plus_k40__s02,independent_trace__Control,independent_trace,Control,plus_k40,2,k_4_0,0.5753121531,0.5753121531,0.4246878469,68.2369392525602,0.849375693672594,7.0692883038267,5.19082000020333,519.081999661764,73.4277592527635,interior
independent_trace__Control__plus_k40__s03,independent_trace__Control,independent_trace,Control,plus_k40,3,k_1,0.6802378163,0.6802378163,0.3197621837,12.2955503699809,0.639524367304071,4.36038028444686,0.56057599996597,56.0575999578738,12.8561263699469,interior
independent_trace__Control__plus_k40__s03,independent_trace__Control,independent_trace,Control,plus_k40,3,k_2,0.7686563398,0.7686563398,0.2313436602,187.567575893531,0.462687320330597,2.90193259326789,5.6057599996597,560.575999578738,193.173335893191,interior
independent_trace__Control__plus_k40__s03,independent_trace__Control,independent_trace,Control,plus_k40,3,k_3,0.1903218938,0.1903218938,0.1903218938,3.52585070718844,0.380643787619032,2.4023915277721,2.51416999986428,251.417000044319,6.04002070705272,interior
independent_trace__Control__plus_k40__s03,independent_trace__Control,independent_trace,Control,plus_k40,3,k_5_0,0.3020157565,0.3020157565,0.3020157565,72.5955492495748,0.604031513,4.01819966396002,24.0526000040455,2405.26000040455,96.6481492536203,interior
independent_trace__Control__plus_k40__s03,independent_trace__Control,independent_trace,Control,plus_k40,3,k_4_0,1.624948446e-05,1.624948446e-05,1.624948446e-05,0.000388452114701288,3.24989689150629e-05,1.00007483444132,5.19082000020333,519.081999661764,5.19120845231803,near_lower
independent_trace__Control__plus_k40__s04,independent_trace__Control,independent_trace,Control,plus_k40,4,k_1,0.6193076054,0.6193076054,0.3806923946,9.15010552137305,0.761384789085792,5.7727771047468,0.56057599996597,56.0575999578738,9.71068152133902,interior
independent_trace__Control__plus_k40__s04,independent_trace__Control,independent_trace,Control,plus_k40,4,k_2,0.4049347968,0.4049347968,0.4049347968,30.5772001424503,0.80986959347852,6.45460386179688,5.6057599996597,560.575999578738,36.1829601421099,interior
independent_trace__Control__plus_k40__s04,independent_trace__Control,independent_trace,Control,plus_k40,4,k_3,0.6298074531,0.6298074531,0.3701925469,43.1956536914765,0.740385093837019,5.50028374080005,2.51416999986428,251.417000044319,45.7098236913408,interior
independent_trace__Control__plus_k40__s04,independent_trace__Control,independent_trace,Control,plus_k40,4,k_5_0,0.1350795238,0.1350795238,0.1350795238,20.751842373862,0.2701590476,1.86276919627698,24.0526000040455,2405.26000040455,44.8044423779075,interior
independent_trace__Control__plus_k40__s04,independent_trace__Control,independent_trace,Control,plus_k40,4,k_4_0,0.6644963327,0.6644963327,0.3355036673,105.529831987886,0.671007334499349,4.6882129967732,5.19082000020333,519.081999661764,110.72065198809,interior
independent_trace__Control__plus_k73__s01,independent_trace__Control,independent_trace,Control,plus_k73,1,k_1,0.7994864846,0.7994864846,0.2005135154,21.7036432058286,0.401027030739846,2.51783363430432,0.56057599996597,56.0575999578738,22.2642192057945,interior
independent_trace__Control__plus_k73__s01,independent_trace__Control,independent_trace,Control,plus_k73,1,k_2,0.9999326753,0.9999326753,6.73247000000377e-05,0.17377499640736,0.000134649399980141,1.00031008976907,5.6057599996597,560.575999578738,560.40222458233,near_upper
independent_trace__Control__plus_k73__s01,independent_trace__Control,independent_trace,Control,plus_k73,1,k_3,0.2964363414,0.2964363414,0.2964363414,7.331999838596,0.592872682829644,3.91627051432155,2.51416999986428,251.417000044319,9.84616983846028,interior
independent_trace__Control__plus_k73__s01,independent_trace__Control,independent_trace,Control,plus_k73,1,k_5_0,0.3010285195,0.3010285195,0.3010285195,72.1571459773728,0.602057039,3.999972808147,24.0526000040455,2405.26000040455,96.2097459814183,interior
independent_trace__Control__plus_k73__s01,independent_trace__Control,independent_trace,Control,plus_k73,1,k_4_0,-2.009251575e-06,0,0,0,0,1,5.19082000020333,519.081999661764,5.19082000020333,outside_lower
independent_trace__Control__plus_k73__s01,independent_trace__Control,independent_trace,Control,plus_k73,1,k_7_3,0.4743938751,0.4743938751,0.4743938751,6.39440503779979,0.948787750351806,8.88766651105921,0.810683999993441,81.0684000590775,7.20508903779323,interior
independent_trace__Control__plus_k73__s02,independent_trace__Control,independent_trace,Control,plus_k73,2,k_1,0.5636284866,0.5636284866,0.4363715134,6.95377493021678,0.872743026669089,7.46007213114153,0.56057599996597,56.0575999578738,7.51435093018275,interior
independent_trace__Control__plus_k73__s02,independent_trace__Control,independent_trace,Control,plus_k73,2,k_2,0.5134749069,0.5134749069,0.4865250931,54.0406506160286,0.973050186054043,9.39831909065947,5.6057599996597,560.575999578738,59.6464106156883,interior
independent_trace__Control__plus_k73__s02,independent_trace__Control,independent_trace,Control,plus_k73,2,k_3,0.3309575994,0.3309575994,0.3309575994,9.02859459661368,0.661915198833096,4.59108357712528,2.51416999986428,251.417000044319,11.542764596478,interior
independent_trace__Control__plus_k73__s02,independent_trace__Control,independent_trace,Control,plus_k73,2,k_5_0,0.2237626943,0.2237626943,0.2237626943,43.3516712418735,0.4475253886,2.80236944174775,24.0526000040455,2405.26000040455,67.4042712459189,interior
independent_trace__Control__plus_k73__s02,independent_trace__Control,independent_trace,Control,plus_k73,2,k_4_0,0.2945487028,0.2945487028,0.2945487028,14.961886260889,0.589097405511635,3.8823743185668,5.19082000020333,519.081999661764,20.1527062610923,interior
independent_trace__Control__plus_k73__s02,independent_trace__Control,independent_trace,Control,plus_k73,2,k_7_3,0.9997318834,0.9997318834,0.000268116600000035,0.100035212923984,0.000536233200085743,1.00123548515663,0.810683999993441,81.0684000590775,80.9683648461535,near_upper
independent_trace__Control__plus_k73__s03,independent_trace__Control,independent_trace,Control,plus_k73,3,k_1,0.4505206599,0.4505206599,0.4505206599,3.90292688654673,0.901041319664844,7.96235102249055,0.56057599996597,56.0575999578738,4.4635028865127,interior
independent_trace__Control__plus_k73__s03,independent_trace__Control,independent_trace,Control,plus_k73,3,k_2,0.6811544819,0.6811544819,0.3188455181,123.499359467681,0.637691036104346,4.34201216722891,5.6057599996597,560.575999578738,129.105119467341,interior
independent_trace__Control__plus_k73__s03,independent_trace__Control,independent_trace,Control,plus_k73,3,k_3,0.3253871933,0.3253871933,0.3253871933,8.73625753143934,0.650774386632539,4.47480780214184,2.51416999986428,251.417000044319,11.2504275313036,interior
independent_trace__Control__plus_k73__s03,independent_trace__Control,independent_trace,Control,plus_k73,3,k_5_0,0.3070544747,0.3070544747,0.3070544747,74.8644095603943,0.6141089494,4.11252877226589,24.0526000040455,2405.26000040455,98.9170095644397,interior
independent_trace__Control__plus_k73__s03,independent_trace__Control,independent_trace,Control,plus_k73,3,k_4_0,0.0004184468329,0.0004184468329,0.0004184468329,0.0100124521316864,0.000836893665674559,1.00192887677309,5.19082000020333,519.081999661764,5.20083245233501,near_lower
independent_trace__Control__plus_k73__s03,independent_trace__Control,independent_trace,Control,plus_k73,3,k_7_3,0.5086413579,0.5086413579,0.4913586421,7.62527222822934,0.982717284357235,9.60986494783607,0.810683999993441,81.0684000590775,8.43595622822278,interior
independent_trace__Control__plus_k73__s04,independent_trace__Control,independent_trace,Control,plus_k73,4,k_1,0.3723062919,0.3723062919,0.3723062919,2.55291119555464,0.744612583688308,5.55408578981194,0.56057599996597,56.0575999578738,3.11348719552061,interior
independent_trace__Control__plus_k73__s04,independent_trace__Control,independent_trace,Control,plus_k73,4,k_2,0.164545976,0.164545976,0.164545976,6.35410981352092,0.329091951950636,2.13349658456778,5.6057599996597,560.575999578738,11.9598698131806,interior
independent_trace__Control__plus_k73__s04,independent_trace__Control,independent_trace,Control,plus_k73,4,k_3,0.9012545188,0.9012545188,0.0987454812,91.8644764863851,0.197490962409875,1.57576323105306,2.51416999986428,251.417000044319,159.552523557934,interior
independent_trace__Control__plus_k73__s04,independent_trace__Control,independent_trace,Control,plus_k73,4,k_5_0,0.1198466962,0.1198466962,0.1198466962,17.7165292135249,0.2396933924,1.73657439156454,24.0526000040455,2405.26000040455,41.7691292175704,interior
independent_trace__Control__plus_k73__s04,independent_trace__Control,independent_trace,Control,plus_k73,4,k_4_0,0.8994302356,0.8994302356,0.1005697644,192.421636742827,0.201139528769829,1.58905719391054,5.19082000020333,519.081999661764,326.660362918937,interior
independent_trace__Control__plus_k73__s04,independent_trace__Control,independent_trace,Control,plus_k73,4,k_7_3,0.9990230253,0.9990230253,0.000976974700000022,0.363918383973285,0.00195394940031268,1.00450927106426,0.810683999993441,81.0684000590775,80.7044816751042,near_upper
independent_trace__Control__plus_k73__s05,independent_trace__Control,independent_trace,Control,plus_k73,5,k_1,0.6630291458,0.6630291458,0.3369708542,11.3160421003719,0.673941708298909,4.71999684457978,0.56057599996597,56.0575999578738,11.8766181003378,interior
independent_trace__Control__plus_k73__s05,independent_trace__Control,independent_trace,Control,plus_k73,5,k_2,0.9079515645,0.9079515645,0.0920484355,193.684517554989,0.184096870972386,1.52790682543688,5.6057599996597,560.575999578738,366.891482023748,interior
independent_trace__Control__plus_k73__s05,independent_trace__Control,independent_trace,Control,plus_k73,5,k_3,0.6504979854,0.6504979854,0.3495020146,47.7652906990236,0.69900402923495,5.00039174147069,2.51416999986428,251.417000044319,50.2794606988878,interior
independent_trace__Control__plus_k73__s05,independent_trace__Control,independent_trace,Control,plus_k73,5,k_5_0,0.2277196376,0.2277196376,0.2277196376,44.5911979278305,0.4554392752,2.85390344163752,24.0526000040455,2405.26000040455,68.6437979318759,interior
independent_trace__Control__plus_k73__s05,independent_trace__Control,independent_trace,Control,plus_k73,5,k_4_0,0.3321111576,0.3321111576,0.3321111576,18.7676060908246,0.664222315100367,4.61553783219019,5.19082000020333,519.081999661764,23.958426091028,interior
independent_trace__Control__plus_k73__s05,independent_trace__Control,independent_trace,Control,plus_k73,5,k_7_3,0.2910437154,0.2910437154,0.2910437154,2.2863005056947,0.582087430893134,3.82021170482358,0.810683999993441,81.0684000590775,3.09698450568814,interior
independent_trace__Control__plus_k73__s06,independent_trace__Control,independent_trace,Control,plus_k73,6,k_1,0.3074253277,0.3074253277,0.3074253277,1.74874952375805,0.614850655307772,4.11955831834437,0.56057599996597,56.0575999578738,2.30932552372402,interior
independent_trace__Control__plus_k73__s06,independent_trace__Control,independent_trace,Control,plus_k73,6,k_2,0.4948955609,0.4948955609,0.4948955609,49.1494718147078,0.989791121651531,9.7676732178494,5.6057599996597,560.575999578738,54.7552318143675,interior
independent_trace__Control__plus_k73__s06,independent_trace__Control,independent_trace,Control,plus_k73,6,k_3,0.95437663,0.95437663,0.0456233700000001,47.6434085185006,0.0912467400045625,1.23380560828199,2.51416999986428,251.417000044319,203.773591525818,interior
independent_trace__Control__plus_k73__s06,independent_trace__Control,independent_trace,Control,plus_k73,6,k_5_0,0.1633605055,0.1633605055,0.1633605055,26.9841534164776,0.326721011,2.12188093644509,24.0526000040455,2405.26000040455,51.036753420523,interior
independent_trace__Control__plus_k73__s06,independent_trace__Control,independent_trace,Control,plus_k73,6,k_4_0,0.6547893022,0.6547893022,0.3452106978,100.689336243587,0.690421395496437,4.90254281894496,5.19082000020333,519.081999661764,105.88015624379,interior
independent_trace__Control__plus_k73__s06,independent_trace__Control,independent_trace,Control,plus_k73,6,k_7_3,0.3175286659,0.3175286659,0.3175286659,2.68803395357583,0.635057331901609,4.31576046103979,0.810683999993441,81.0684000590775,3.49871795356927,interior
independent_trace__Control__plus_k73__s07,independent_trace__Control,independent_trace,Control,plus_k73,7,k_1,0.7843147291,0.7843147291,0.2156852709,20.2011740492239,0.431370541735295,2.70004213638345,0.56057599996597,56.0575999578738,20.7617500491898,interior
independent_trace__Control__plus_k73__s07,independent_trace__Control,independent_trace,Control,plus_k73,7,k_2,0.3641975428,0.3641975428,0.3641975428,24.3879084033096,0.728395085490741,5.35050883462547,5.6057599996597,560.575999578738,29.9936684029693,interior
independent_trace__Control__plus_k73__s07,independent_trace__Control,independent_trace,Control,plus_k73,7,k_3,0.06092640352,0.06092640352,0.06092640352,0.814321459660535,0.121852807046093,1.32389275971971,2.51416999986428,251.417000044319,3.32849145952481,interior
independent_trace__Control__plus_k73__s07,independent_trace__Control,independent_trace,Control,plus_k73,7,k_5_0,0.2194740532,0.2194740532,0.2194740532,42.0335018515562,0.4389481064,2.747565828413,24.0526000040455,2405.26000040455,66.0861018556016,interior
independent_trace__Control__plus_k73__s07,independent_trace__Control,independent_trace,Control,plus_k73,7,k_4_0,0.2949019772,0.2949019772,0.2949019772,14.9946991558942,0.589803954311529,3.88869565026468,5.19082000020333,519.081999661764,20.1855191560976,interior
independent_trace__Control__plus_k73__s07,independent_trace__Control,independent_trace,Control,plus_k73,7,k_7_3,0.926332447,0.926332447,0.0736675530000001,23.3231194678545,0.147335106023574,1.40389654754573,0.810683999993441,81.0684000590775,57.7452805912229,interior
independent_trace__Control__plus_k73__s08,independent_trace__Control,independent_trace,Control,plus_k73,8,k_1,0.6581429999,0.6581429999,0.3418570001,11.0517842346766,0.683714000097443,4.827407936471,0.56057599996597,56.0575999578738,11.6123602346426,interior
independent_trace__Control__plus_k73__s08,independent_trace__Control,independent_trace,Control,plus_k73,8,k_2,0.6587487769,0.6587487769,0.3412512231,110.842245361959,0.682502446097625,4.81395965382077,5.6057599996597,560.575999578738,116.448005361619,interior
independent_trace__Control__plus_k73__s08,independent_trace__Control,independent_trace,Control,plus_k73,8,k_3,0.3088788942,0.3088788942,0.3088788942,7.91266325354125,0.617757788430888,4.14722681997176,2.51416999986428,251.417000044319,10.4268332534055,interior
independent_trace__Control__plus_k73__s08,independent_trace__Control,independent_trace,Control,plus_k73,8,k_5_0,0.2393979444,0.2393979444,0.2393979444,48.3839767150974,0.4787958888,3.01159029406216,24.0526000040455,2405.26000040455,72.4365767191428,interior
independent_trace__Control__plus_k73__s08,independent_trace__Control,independent_trace,Control,plus_k73,8,k_4_0,0.2295743997,0.2295743997,0.2295743997,9.75035555489386,0.459148799331128,2.87838444687196,5.19082000020333,519.081999661764,14.9411755550972,interior
independent_trace__Control__plus_k73__s08,independent_trace__Control,independent_trace,Control,plus_k73,8,k_7_3,0.4612966825,0.4612966825,0.4612966825,5.97267757269821,0.922593365147615,8.36745460962167,0.810683999993441,81.0684000590775,6.78336157269165,interior
