genotype,ratio,k_1_fold,k_3_fold,k_5_0_fold,k_1,k_2,k_3,k_5_0,peak,time_to_peak,relax_half_time,srx_rest,srx_peak
H251N,10,3.16227766016838,10,0.1,53.6091444895365,536.091444895365,156.713,114.298,5097.51395029334,0.684499999999982,NaN,0.379982951376475,0.33533661334469
H251N,10,3.16227766016838,10,0.316227766016838,53.6091444895365,536.091444895365,156.713,361.442012001925,12305.0607678463,0.679499999999983,NaN,0.363966970138396,0.334564191313949
H251N,10,3.16227766016838,10,1,53.6091444895365,536.091444895365,156.713,1142.98,14512.4721719528,0.663499999999984,NaN,0.355698993146561,0.370934811162856
H251N,10,3.16227766016838,10,3.16227766016838,53.6091444895365,536.091444895365,156.713,3614.42012001925,11183.3621502981,0.624999999999989,NaN,0.365210748741547,0.39421965565326
H251N,10,3.16227766016838,10,10,53.6091444895365,536.091444895365,156.713,11429.8,7651.80260237086,0.558999999999994,NaN,0.376599285719369,0.400373408730942
H251N,10,10,0.1,0.1,169.527,1695.27,1.56713,114.298,771.27777542331,0.2445,0.155,0.909840843863427,0.886685432096637
H251N,10,10,0.1,0.316227766016838,169.527,1695.27,1.56713,361.442012001925,1336.28997668463,0.2095,0.109,0.910253799259517,0.881000444103333
H251N,10,10,0.1,1,169.527,1695.27,1.56713,1142.98,1763.25409697962,0.1835,0.0850000000000001,0.910937080463562,0.878140329183822
H251N,10,10,0.1,3.16227766016838,169.527,1695.27,1.56713,3614.42012001925,1954.59669392685,0.16,0.0800000000000001,0.911557880714649,0.877899648555839
H251N,10,10,0.1,10,169.527,1695.27,1.56713,11429.8,1959.45424127708,0.14,0.0880000000000001,0.911976842547825,0.879211865404075
H251N,10,10,0.316227766016838,0.1,169.527,1695.27,4.95570018957967,114.298,1310.00289702978,0.3125,0.293999999999991,0.895490998916978,0.856761742569876
H251N,10,10,0.316227766016838,0.316227766016838,169.527,1695.27,4.95570018957967,361.442012001925,2785.19896891669,0.2545,0.132,0.896780006575189,0.836071926345023
H251N,10,10,0.316227766016838,1,169.527,1695.27,4.95570018957967,1142.98,4421.22120139661,0.2235,0.0730000000000001,0.899474822881371,0.819270120944532
H251N,10,10,0.316227766016838,3.16227766016838,169.527,1695.27,4.95570018957967,3614.42012001925,5614.36237377736,0.2035,0.05,0.902051527172134,0.80938775312426
H251N,10,10,0.316227766016838,10,169.527,1695.27,4.95570018957967,11429.8,6230.44001635105,0.1885,0.041,0.903712639905644,0.804827638112543
H251N,10,10,1,0.1,169.527,1695.27,15.6713,114.298,2865.30509071851,0.669499999999984,NaN,0.831075895294139,0.757577192408886
H251N,10,10,1,0.316227766016838,169.527,1695.27,15.6713,361.442012001925,5520.85340329244,0.61599999999999,NaN,0.835308458932336,0.737468559273704
H251N,10,10,1,1,169.527,1695.27,15.6713,1142.98,8433.50915151552,0.3435,0.323999999999986,0.842079084861725,0.712383364242742
H251N,10,10,1,3.16227766016838,169.527,1695.27,15.6713,3614.42012001925,11613.6052079088,0.2695,0.0640000000000001,0.85355951001194,0.686846909440006
H251N,10,10,1,10,169.527,1695.27,15.6713,11429.8,13947.4943450327,0.244,0.039,0.864758564655832,0.672509807854655
H251N,10,10,3.16227766016838,0.1,169.527,1695.27,49.5570018957967,114.298,4478.10355371839,0.683499999999982,NaN,0.579583017979249,0.49881306492027
H251N,10,10,3.16227766016838,0.316227766016838,169.527,1695.27,49.5570018957967,361.442012001925,10396.704485013,0.678499999999983,NaN,0.577649765128792,0.463339189572429
H251N,10,10,3.16227766016838,1,169.527,1695.27,49.5570018957967,1142.98,15436.0645273807,0.669499999999984,NaN,0.573180960397797,0.453920045364637
H251N,10,10,3.16227766016838,3.16227766016838,169.527,1695.27,49.5570018957967,3614.42012001925,17862.8365492738,0.654999999999985,NaN,0.578058084045872,0.459238661103206
H251N,10,10,3.16227766016838,10,169.527,1695.27,49.5570018957967,11429.8,18314.4430562905,0.625499999999989,NaN,0.58827996089897,0.469381673292968
H251N,10,10,10,0.1,169.527,1695.27,156.713,114.298,5100.07450807781,0.684499999999982,NaN,0.377794248943159,0.334067454464154
H251N,10,10,10,0.316227766016838,169.527,1695.27,156.713,361.442012001925,12297.6912004607,0.679499999999983,NaN,0.361287485936304,0.333605604165602
H251N,10,10,10,1,169.527,1695.27,156.713,1142.98,14424.1034446293,0.663499999999984,NaN,0.353768333254687,0.370494346082529
H251N,10,10,10,3.16227766016838,169.527,1695.27,156.713,3614.42012001925,11031.125826466,0.624499999999989,NaN,0.36408130467213,0.393776182326891
H251N,10,10,10,10,169.527,1695.27,156.713,11429.8,7496.60340416324,0.557999999999994,NaN,0.375902279035558,0.399810069815053
H251N,20,0.1,0.1,0.1,1.69527,33.9054,1.56713,114.298,499.609725150422,0.226,0.137,0.953624086630712,0.940553207953213
H251N,20,0.1,0.1,0.316227766016838,1.69527,33.9054,1.56713,361.442012001925,768.572272406118,0.195,0.108,0.953945072224666,0.94098546144599
H251N,20,0.1,0.1,1,1.69527,33.9054,1.56713,1142.98,927.705843941018,0.1695,0.0950000000000001,0.954289523807675,0.941974820241481
H251N,20,0.1,0.1,3.16227766016838,1.69527,33.9054,1.56713,3614.42012001925,965.987493130358,0.1475,0.0940000000000001,0.954556652843971,0.9432156408934
H251N,20,0.1,0.1,10,1.69527,33.9054,1.56713,11429.8,932.248436029891,0.13,0.102,0.954722156993606,0.944411638711216
H251N,20,0.1,0.316227766016838,0.1,1.69527,33.9054,4.95570018957967,114.298,943.632439597328,0.2725,0.194,0.948088477993883,0.919275585090527
H251N,20,0.1,0.316227766016838,0.316227766016838,1.69527,33.9054,4.95570018957967,361.442012001925,1763.82854667102,0.231,0.118,0.94919580691308,0.916849644365815
H251N,20,0.1,0.316227766016838,1,1.69527,33.9054,4.95570018957967,1142.98,2485.31577380152,0.205,0.0810000000000001,0.950429121692583,0.916038470989745
H251N,20,0.1,0.316227766016838,3.16227766016838,1.69527,33.9054,4.95570018957967,3614.42012001925,2901.08095163949,0.186,0.0650000000000001,0.951387550431323,0.916524374481785
H251N,20,0.1,0.316227766016838,10,1.69527,33.9054,4.95570018957967,11429.8,3020.56603337357,0.171,0.0640000000000001,0.951970068919636,0.917913410008185
H251N,20,0.1,1,0.1,1.69527,33.9054,15.6713,114.298,1578.37933427174,0.465999999999999,NaN,0.926438548691521,0.890759871891303
H251N,20,0.1,1,0.316227766016838,1.69527,33.9054,15.6713,361.442012001925,3244.08400817882,0.312,0.277999999999994,0.930165058106356,0.86917301160354
H251N,20,0.1,1,1,1.69527,33.9054,15.6713,1142.98,5305.61394216017,0.26,0.0980000000000001,0.934629652723359,0.857684675223627
H251N,20,0.1,1,3.16227766016838,1.69527,33.9054,15.6713,3614.42012001925,6984.58624568731,0.235,0.054,0.938851443022756,0.851949017088206
H251N,20,0.1,1,10,1.69527,33.9054,15.6713,11429.8,7982.17863700478,0.221,0.038,0.941532918053831,0.849409463161741
H251N,20,0.1,3.16227766016838,0.1,1.69527,33.9054,49.5570018957967,114.298,3698.81508629748,0.681999999999982,NaN,0.830717326815628,0.710878942746296
H251N,20,0.1,3.16227766016838,0.316227766016838,1.69527,33.9054,49.5570018957967,361.442012001925,8093.12677889144,0.675999999999983,NaN,0.845521845691735,0.703274636713349
H251N,20,0.1,3.16227766016838,1,1.69527,33.9054,49.5570018957967,1142.98,12413.9937192308,0.663999999999984,NaN,0.854732374877612,0.703181801325093
H251N,20,0.1,3.16227766016838,3.16227766016838,1.69527,33.9054,49.5570018957967,3614.42012001925,14345.4302698547,0.604999999999991,NaN,0.864876267531534,0.720384816753627
H251N,20,0.1,3.16227766016838,10,1.69527,33.9054,49.5570018957967,11429.8,15009.340587539,0.348,0.126,0.876312533143611,0.725214983750988
H251N,20,0.1,10,0.1,1.69527,33.9054,156.713,114.298,4693.21669618112,0.684499999999982,NaN,0.646981476555557,0.501760868297242
H251N,20,0.1,10,0.316227766016838,1.69527,33.9054,156.713,361.442012001925,11618.7474239095,0.680499999999983,NaN,0.642530372075247,0.489525970013214
H251N,20,0.1,10,1,1.69527,33.9054,156.713,1142.98,17892.0659656298,0.672499999999983,NaN,0.625523885368308,0.499259050377368
H251N,20,0.1,10,3.16227766016838,1.69527,33.9054,156.713,3614.42012001925,20266.6165204205,0.658499999999985,NaN,0.616833034082517,0.520311563574185
H251N,20,0.1,10,10,1.69527,33.9054,156.713,11429.8,20210.9732172872,0.635999999999987,NaN,0.615611277768787,0.534405773802507
H251N,20,0.316227766016838,0.1,0.1,5.36091444895365,107.218288979073,1.56713,114.298,512.522793761032,0.2245,0.136,0.953529848329915,0.940383063355824
H251N,20,0.316227766016838,0.1,0.316227766016838,5.36091444895365,107.218288979073,1.56713,361.442012001925,792.503009049731,0.1935,0.108,0.953847821672658,0.940162781104258
H251N,20,0.316227766016838,0.1,1,5.36091444895365,107.218288979073,1.56713,1142.98,959.736698807898,0.167,0.0950000000000001,0.954189264048171,0.940851036677865
H251N,20,0.316227766016838,0.1,3.16227766016838,5.36091444895365,107.218288979073,1.56713,3614.42012001925,1001.57721564178,0.143,0.0980000000000001,0.954454197171707,0.941949187627549
H251N,20,0.316227766016838,0.1,10,5.36091444895365,107.218288979073,1.56713,11429.8,968.939537229549,0.124,0.108,0.954618472429764,0.94303197151495
H251N,20,0.316227766016838,0.316227766016838,0.1,5.36091444895365,107.218288979073,4.95570018957967,114.298,982.731356297209,0.2695,0.187,0.947895948446334,0.920293425344533
H251N,20,0.316227766016838,0.316227766016838,0.316227766016838,5.36091444895365,107.218288979073,4.95570018957967,361.442012001925,1868.70988627094,0.2285,0.114,0.949014184196025,0.915035947040065
H251N,20,0.316227766016838,0.316227766016838,1,5.36091444895365,107.218288979073,4.95570018957967,1142.98,2668.63460901587,0.202,0.0780000000000001,0.950253100765131,0.912309489782031
H251N,20,0.316227766016838,0.316227766016838,3.16227766016838,5.36091444895365,107.218288979073,4.95570018957967,3614.42012001925,3143.06726136668,0.1825,0.0640000000000001,0.951208524182297,0.911697941345401
H251N,20,0.316227766016838,0.316227766016838,10,5.36091444895365,107.218288979073,4.95570018957967,11429.8,3294.00081367806,0.1665,0.0620000000000001,0.951788523863559,0.912497604137935
H251N,20,0.316227766016838,1,0.1,5.36091444895365,107.218288979073,15.6713,114.298,1635.70036778485,0.4355,NaN,0.924962878819163,0.889711819000382
H251N,20,0.316227766016838,1,0.316227766016838,5.36091444895365,107.218288979073,15.6713,361.442012001925,3526.35552083819,0.304,0.235999999999999,0.928922370101038,0.866062398962307
H251N,20,0.316227766016838,1,1,5.36091444895365,107.218288979073,15.6713,1142.98,5934.92454243767,0.2565,0.0880000000000001,0.933752910922467,0.848768312731754
H251N,20,0.316227766016838,1,3.16227766016838,5.36091444895365,107.218288979073,15.6713,3614.42012001925,7940.24685476948,0.232,0.05,0.93822899124303,0.838436188629292
H251N,20,0.316227766016838,1,10,5.36091444895365,107.218288979073,15.6713,11429.8,9169.95072933041,0.2175,0.036,0.940970537891971,0.83274839541678
H251N,20,0.316227766016838,3.16227766016838,0.1,5.36091444895365,107.218288979073,49.5570018957967,114.298,3835.47181869051,0.681999999999982,NaN,0.801238979615766,0.687876993818221
H251N,20,0.316227766016838,3.16227766016838,0.316227766016838,5.36091444895365,107.218288979073,49.5570018957967,361.442012001925,8660.23259943266,0.675999999999983,NaN,0.822890282311228,0.672478762294111
H251N,20,0.316227766016838,3.16227766016838,1,5.36091444895365,107.218288979073,49.5570018957967,1142.98,13567.814059077,0.663499999999984,NaN,0.835686130511557,0.671269900160614
H251N,20,0.316227766016838,3.16227766016838,3.16227766016838,5.36091444895365,107.218288979073,49.5570018957967,3614.42012001925,15999.6213969625,0.61449999999999,NaN,0.848994271615688,0.689241296124261
H251N,20,0.316227766016838,3.16227766016838,10,5.36091444895365,107.218288979073,49.5570018957967,11429.8,16822.5079331751,0.344,0.113,0.863726097879615,0.699734074269147
H251N,20,0.316227766016838,10,0.1,5.36091444895365,107.218288979073,156.713,114.298,4802.03707080615,0.684499999999982,NaN,0.540545589788879,0.465179835133415
H251N,20,0.316227766016838,10,0.316227766016838,5.36091444895365,107.218288979073,156.713,361.442012001925,11653.1977232528,0.679499999999983,NaN,0.540382087691437,0.456352276871864
H251N,20,0.316227766016838,10,1,5.36091444895365,107.218288979073,156.713,1142.98,16454.0457924252,0.668999999999984,NaN,0.528517256249452,0.481416993498075
H251N,20,0.316227766016838,10,3.16227766016838,5.36091444895365,107.218288979073,156.713,3614.42012001925,16907.0963278891,0.648999999999986,NaN,0.526790212623204,0.509092379893648
H251N,20,0.316227766016838,10,10,5.36091444895365,107.218288979073,156.713,11429.8,15519.6815648919,0.61449999999999,NaN,0.530074818587426,0.522578205883699
H251N,20,1,0.1,0.1,16.9527,339.054,1.56713,114.298,516.261018355523,0.2235,0.136,0.953500144744803,0.940522259037552
H251N,20,1,0.1,0.316227766016838,16.9527,339.054,1.56713,361.442012001925,799.432963210051,0.1925,0.108,0.953816968910139,0.940066633438582
H251N,20,1,0.1,1,16.9527,339.054,1.56713,1142.98,968.677937676229,0.166,0.0960000000000001,0.954157381900914,0.940638776417583
H251N,20,1,0.1,3.16227766016838,16.9527,339.054,1.56713,3614.42012001925,1010.72594350995,0.141,0.0990000000000001,0.954421619443782,0.941701837507875
H251N,20,1,0.1,10,16.9527,339.054,1.56713,11429.8,977.699957696615,0.1215,0.11,0.954585508137538,0.942772649530708
H251N,20,1,0.316227766016838,0.1,16.9527,339.054,4.95570018957967,114.298,993.217780144112,0.268,0.185,0.947837705884692,0.921014309414155
H251N,20,1,0.316227766016838,0.316227766016838,16.9527,339.054,4.95570018957967,361.442012001925,1900.37051760704,0.2275,0.113,0.948957968740964,0.91492336158722
H251N,20,1,0.316227766016838,1,16.9527,339.054,4.95570018957967,1142.98,2726.22711285776,0.2005,0.0780000000000001,0.950197340838132,0.911557703460903
H251N,20,1,0.316227766016838,3.16227766016838,16.9527,339.054,4.95570018957967,3614.42012001925,3218.55101872182,0.18,0.0630000000000001,0.951151502177906,0.910589358714072
H251N,20,1,0.316227766016838,10,16.9527,339.054,4.95570018957967,11429.8,3377.01555226353,0.163,0.0600000000000001,0.951730709993593,0.911222182031687
H251N,20,1,1,0.1,16.9527,339.054,15.6713,114.298,1643.57234471684,0.425,NaN,0.924509570373119,0.889955954021093
H251N,20,1,1,0.316227766016838,16.9527,339.054,15.6713,361.442012001925,3607.73718840102,0.3005,0.224,0.928541626497434,0.86608223010925
H251N,20,1,1,1,16.9527,339.054,15.6713,1142.98,6140.18278231549,0.2545,0.0850000000000001,0.933488621679845,0.847174842394809
H251N,20,1,1,3.16227766016838,16.9527,339.054,15.6713,3614.42012001925,8262.89385046023,0.2295,0.049,0.938035132575234,0.835376560185367
H251N,20,1,1,10,16.9527,339.054,15.6713,11429.8,9572.94479325033,0.215,0.036,0.940790430873622,0.828398700631725
H251N,20,1,3.16227766016838,0.1,16.9527,339.054,49.5570018957967,114.298,3864.41755110651,0.681999999999982,NaN,0.789547399599655,0.679940245277343
H251N,20,1,3.16227766016838,0.316227766016838,16.9527,339.054,49.5570018957967,361.442012001925,8810.72418915552,0.675999999999983,NaN,0.813898142819458,0.662463544131247
H251N,20,1,3.16227766016838,1,16.9527,339.054,49.5570018957967,1142.98,13883.5709997258,0.663499999999984,NaN,0.828359215146041,0.661132484397723
H251N,20,1,3.16227766016838,3.16227766016838,16.9527,339.054,49.5570018957967,3614.42012001925,16463.8986689261,0.61649999999999,NaN,0.843070451541761,0.679377615369521
H251N,20,1,3.16227766016838,10,16.9527,339.054,49.5570018957967,11429.8,17335.073224128,0.341,0.109,0.859192914142924,0.69214304286398
H251N,20,1,10,0.1,16.9527,339.054,156.713,114.298,4819.65408755647,0.683999999999982,NaN,0.517138441661238,0.454620900371231
H251N,20,1,10,0.316227766016838,16.9527,339.054,156.713,361.442012001925,11562.0787637648,0.679499999999983,NaN,0.511586719721207,0.447462051913487
H251N,20,1,10,1,16.9527,339.054,156.713,1142.98,15721.6386342187,0.667999999999984,NaN,0.501602328203855,0.477324981204816
H251N,20,1,10,3.16227766016838,16.9527,339.054,156.713,3614.42012001925,15506.9739164706,0.645999999999986,NaN,0.503456758140515,0.506230015631225
H251N,20,1,10,10,16.9527,339.054,156.713,11429.8,13727.1866360802,0.606999999999991,NaN,0.508973693217644,0.51897448686757
H251N,20,3.16227766016838,0.1,0.1,53.6091444895365,1072.18288979073,1.56713,114.298,517.360351891705,0.2235,0.136,0.953490761183665,0.940613567074575
H251N,20,3.16227766016838,0.1,0.316227766016838,53.6091444895365,1072.18288979073,1.56713,361.442012001925,801.470598288255,0.192,0.108,0.953807205237555,0.94006895645168
H251N,20,3.16227766016838,0.1,1,53.6091444895365,1072.18288979073,1.56713,1142.98,971.251183725025,0.1655,0.0950000000000001,0.954147286930969,0.940596344324045
H251N,20,3.16227766016838,0.1,3.16227766016838,53.6091444895365,1072.18288979073,1.56713,3614.42012001925,1013.26063985955,0.1405,0.0980000000000001,0.954411304291139,0.941643141100607
H251N,20,3.16227766016838,0.1,10,53.6091444895365,1072.18288979073,1.56713,11429.8,979.990757413869,0.1205,0.11,0.954575070650181,0.94270776301032
H251N,20,3.16227766016838,0.316227766016838,0.1,53.6091444895365,1072.18288979073,4.95570018957967,114.298,996.15666346692,0.267,0.185,0.947819538986881,0.921211800441105
H251N,20,3.16227766016838,0.316227766016838,0.316227766016838,53.6091444895365,1072.18288979073,4.95570018957967,361.442012001925,1909.71217490892,0.2265,0.112,0.948940291986847,0.91507186186505
H251N,20,3.16227766016838,0.316227766016838,1,53.6091444895365,1072.18288979073,4.95570018957967,1142.98,2743.40813904451,0.2005,0.0780000000000001,0.950179692613345,0.911360808123882
H251N,20,3.16227766016838,0.316227766016838,3.16227766016838,53.6091444895365,1072.18288979073,4.95570018957967,3614.42012001925,3240.97838312866,0.1795,0.0630000000000001,0.951133436633366,0.910291781063056
H251N,20,3.16227766016838,0.316227766016838,10,53.6091444895365,1072.18288979073,4.95570018957967,11429.8,3401.32084266117,0.1625,0.0600000000000001,0.95171239398995,0.910882570626024
H251N,20,3.16227766016838,1,0.1,53.6091444895365,1072.18288979073,15.6713,114.298,1644.64795342348,0.422,NaN,0.92436804111557,0.890045887768619
H251N,20,3.16227766016838,1,0.316227766016838,53.6091444895365,1072.18288979073,15.6713,361.442012001925,3631.06158301575,0.299,0.221,0.928422944126644,0.866172111772316
H251N,20,3.16227766016838,1,1,53.6091444895365,1072.18288979073,15.6713,1142.98,6202.1389440696,0.2535,0.0840000000000001,0.933406341966369,0.846725135481812
H251N,20,3.16227766016838,1,3.16227766016838,53.6091444895365,1072.18288979073,15.6713,3614.42012001925,8361.9329360932,0.2285,0.049,0.937973881089519,0.834518760243501
H251N,20,3.16227766016838,1,10,53.6091444895365,1072.18288979073,15.6713,11429.8,9697.09531577146,0.214,0.036,0.940733220699495,0.827261703077148
H251N,20,3.16227766016838,3.16227766016838,0.1,53.6091444895365,1072.18288979073,49.5570018957967,114.298,3872.22944234589,0.681999999999982,NaN,0.785614652681566,0.677363418163231
H251N,20,3.16227766016838,3.16227766016838,0.316227766016838,53.6091444895365,1072.18288979073,49.5570018957967,361.442012001925,8854.0917971725,0.675999999999983,NaN,0.810831227284807,0.659305098773899
H251N,20,3.16227766016838,3.16227766016838,1,53.6091444895365,1072.18288979073,49.5570018957967,1142.98,13974.6416055995,0.663499999999984,NaN,0.825894169867754,0.657972338568111
H251N,20,3.16227766016838,3.16227766016838,3.16227766016838,53.6091444895365,1072.18288979073,49.5570018957967,3614.42012001925,16599.4717622189,0.61699999999999,NaN,0.841101419912907,0.676310611238631
H251N,20,3.16227766016838,3.16227766016838,10,53.6091444895365,1072.18288979073,49.5570018957967,11429.8,17488.0967625897,0.34,0.107,0.857703254071134,0.689693090740379
H251N,20,3.16227766016838,10,0.1,53.6091444895365,1072.18288979073,156.713,114.298,4825.45496408944,0.683999999999982,NaN,0.51121477730438,0.451387052755395
H251N,20,3.16227766016838,10,0.316227766016838,53.6091444895365,1072.18288979073,156.713,361.442012001925,11528.4820773761,0.679499999999983,NaN,0.503412506249654,0.444805955050734
H251N,20,3.16227766016838,10,1,53.6091444895365,1072.18288979073,156.713,1142.98,15472.989674475,0.667999999999984,NaN,0.494055490425677,0.476155493587852
H251N,20,3.16227766016838,10,3.16227766016838,53.6091444895365,1072.18288979073,156.713,3614.42012001925,15049.6591555432,0.644999999999986,NaN,0.497171036389402,0.505362529524321
H251N,20,3.16227766016838,10,10,53.6091444895365,1072.18288979073,156.713,11429.8,13154.1404569324,0.604999999999991,NaN,0.503473948446624,0.517831713506548
H251N,20,10,0.1,0.1,169.527,3390.54,1.56713,114.298,517.696322225664,0.2235,0.136,0.953487800464821,0.940645410955457
H251N,20,10,0.1,0.316227766016838,169.527,3390.54,1.56713,361.442012001925,802.092817796088,0.192,0.108,0.953804118311297,0.94007269425492
H251N,20,10,0.1,1,169.527,3390.54,1.56713,1142.98,972.0306472039,0.1655,0.0950000000000001,0.954144093399648,0.940585371641726
H251N,20,10,0.1,3.16227766016838,169.527,3390.54,1.56713,3614.42012001925,1014.01642616796,0.1405,0.0980000000000001,0.954408041059476,0.941626683055714
H251N,20,10,0.1,10,169.527,3390.54,1.56713,11429.8,980.664752631794,0.1205,0.111,0.954571768730844,0.94268687922905
H251N,20,10,0.316227766016838,0.1,169.527,3390.54,4.95570018957967,114.298,997.047089522913,0.267,0.185,0.947813896569633,0.921346873372152
H251N,20,10,0.316227766016838,0.316227766016838,169.527,3390.54,4.95570018957967,361.442012001925,1912.56483482848,0.2265,0.112,0.948934738647303,0.915129194738953
H251N,20,10,0.316227766016838,1,169.527,3390.54,4.95570018957967,1142.98,2748.70522649737,0.2005,0.0780000000000001,0.950174112167743,0.911340335719169
H251N,20,10,0.316227766016838,3.16227766016838,169.527,3390.54,4.95570018957967,3614.42012001925,3247.8759078833,0.179,0.0630000000000001,0.95112772042917,0.910227708225526
H251N,20,10,0.316227766016838,10,169.527,3390.54,4.95570018957967,11429.8,3408.70013895653,0.162,0.0600000000000001,0.951706598600946,0.910753269060653
H251N,20,10,1,0.1,169.527,3390.54,15.6713,114.298,1644.84649522904,0.4205,NaN,0.924324400956466,0.890068675954363
H251N,20,10,1,0.316227766016838,169.527,3390.54,15.6713,361.442012001925,3638.12369423673,0.2985,0.22,0.928386341197017,0.865968595814933
H251N,20,10,1,1,169.527,3390.54,15.6713,1142.98,6221.20824467179,0.253,0.0840000000000001,0.933380712742185,0.846730507614581
H251N,20,10,1,3.16227766016838,169.527,3390.54,15.6713,3614.42012001925,8392.57094245989,0.2285,0.048,0.937954525384,0.834403122410842
H251N,20,10,1,10,169.527,3390.54,15.6713,11429.8,9735.81525258029,0.2135,0.035,0.940715103374031,0.827053618680455
H251N,20,10,3.16227766016838,0.1,169.527,3390.54,49.5570018957967,114.298,3874.57220193451,0.681999999999982,NaN,0.784352935626456,0.676546762818487
H251N,20,10,3.16227766016838,0.316227766016838,169.527,3390.54,49.5570018957967,361.442012001925,8867.2875230599,0.675999999999983,NaN,0.809844563100733,0.658312908272132
H251N,20,10,3.16227766016838,1,169.527,3390.54,49.5570018957967,1142.98,14002.2644430624,0.663499999999984,NaN,0.825107728046658,0.656985019162838
H251N,20,10,3.16227766016838,3.16227766016838,169.527,3390.54,49.5570018957967,3614.42012001925,16640.7503930602,0.61699999999999,NaN,0.840476533422657,0.67535255813988
H251N,20,10,3.16227766016838,10,169.527,3390.54,49.5570018957967,11429.8,17534.3853919244,0.3395,0.106,0.857231294884077,0.689010549714928
H251N,20,10,10,0.1,169.527,3390.54,156.713,114.298,4827.37068569232,0.683999999999982,NaN,0.509407677977296,0.450377015353213
H251N,20,10,10,0.316227766016838,169.527,3390.54,156.713,361.442012001925,11517.7165185321,0.679499999999983,NaN,0.500917781520046,0.443984470338392
H251N,20,10,10,1,169.527,3390.54,156.713,1142.98,15393.3356160432,0.667999999999984,NaN,0.491780105505837,0.475799992856596
H251N,20,10,10,3.16227766016838,169.527,3390.54,156.713,3614.42012001925,14904.6690842112,0.644999999999986,NaN,0.495311409542413,0.505092696358379
H251N,20,10,10,10,169.527,3390.54,156.713,11429.8,12973.5793938066,0.603999999999991,NaN,0.501872029040678,0.517470253928967
