genotype,ratio,k_1_fold,k_3_fold,k_5_0_fold,k_1,k_2,k_3,k_5_0,peak,time_to_peak,relax_half_time,srx_rest,srx_peak,scale_mode,target_peak,target_time_to_peak,target_relax_half_time,peak_error,tpeak_error,relax_error,total_score
Control,10,1,10,0.1,5.60576,56.0576,251.417,24.0526,1615.67047680778,0.777499999999972,NaN,0.52323071021538,0.48752274742001,least_squares,858.445618379239,0.223,0.0600000000000001,0.882088325942173,2.48654708520167,NaN,NaN
Control,10,1,10,0.316227766016838,5.60576,56.0576,251.417,76.060999648966,4814.24927041064,0.775999999999972,NaN,0.490757289607861,0.433855400512369,peak,1244.78417294406,0.223,0.0600000000000001,2.86753734105116,2.47982062780256,NaN,NaN
Control,10,1,10,0.316227766016838,5.60576,56.0576,251.417,76.060999648966,4814.24927041064,0.775999999999972,NaN,0.490757289607861,0.433855400512369,p95,1253.02908624207,0.223,0.0600000000000001,2.84208900118109,2.47982062780256,NaN,NaN
Control,10,1,10,0.316227766016838,5.60576,56.0576,251.417,76.060999648966,4814.24927041064,0.775999999999972,NaN,0.490757289607861,0.433855400512369,least_squares,858.445618379239,0.223,0.0600000000000001,4.60810046360308,2.47982062780256,NaN,NaN
Control,10,1,10,1,5.60576,56.0576,251.417,240.526,11067.2881869127,0.770999999999973,NaN,0.444056959336923,0.404083473972584,peak,1244.78417294406,0.223,0.0600000000000001,7.89092938958029,2.45739910313889,NaN,NaN
Control,10,1,10,1,5.60576,56.0576,251.417,240.526,11067.2881869127,0.770999999999973,NaN,0.444056959336923,0.404083473972584,p95,1253.02908624207,0.223,0.0600000000000001,7.83242720255153,2.45739910313889,NaN,NaN
Control,10,1,10,1,5.60576,56.0576,251.417,240.526,11067.2881869127,0.770999999999973,NaN,0.444056959336923,0.404083473972584,least_squares,858.445618379239,0.223,0.0600000000000001,11.8922414535798,2.45739910313889,NaN,NaN
Control,10,1,10,3.16227766016838,5.60576,56.0576,251.417,760.60999648966,15208.9697204997,0.757499999999974,NaN,0.425913822345076,0.423040884913671,peak,1244.78417294406,0.223,0.0600000000000001,11.2181580157215,2.39686098654697,NaN,NaN
Control,10,1,10,3.16227766016838,5.60576,56.0576,251.417,760.60999648966,15208.9697204997,0.757499999999974,NaN,0.425913822345076,0.423040884913671,p95,1253.02908624207,0.223,0.0600000000000001,11.1377627123665,2.39686098654697,NaN,NaN
Control,10,1,10,3.16227766016838,5.60576,56.0576,251.417,760.60999648966,15208.9697204997,0.757499999999974,NaN,0.425913822345076,0.423040884913671,least_squares,858.445618379239,0.223,0.0600000000000001,16.716870346679,2.39686098654697,NaN,NaN
Control,10,1,10,10,5.60576,56.0576,251.417,2405.26,14462.1924991527,0.729999999999977,NaN,0.430817409395826,0.446068878828997,peak,1244.78417294406,0.223,0.0600000000000001,10.6182329543505,2.27354260089676,NaN,NaN
Control,10,1,10,10,5.60576,56.0576,251.417,2405.26,14462.1924991527,0.729999999999977,NaN,0.430817409395826,0.446068878828997,p95,1253.02908624207,0.223,0.0600000000000001,10.5417851492385,2.27354260089676,NaN,NaN
Control,10,1,10,10,5.60576,56.0576,251.417,2405.26,14462.1924991527,0.729999999999977,NaN,0.430817409395826,0.446068878828997,least_squares,858.445618379239,0.223,0.0600000000000001,15.8469524330004,2.27354260089676,NaN,NaN
Control,10,3.16227766016838,0.1,0.1,17.7269696162655,177.269696162655,2.51417,24.0526,155.99266889168,0.1785,0.0820000000000001,0.920139026140051,0.908074302045116,peak,1244.78417294406,0.223,0.0600000000000001,-0.874682959277399,-0.199551569506727,0.366666666666667,0.939335552587311
Control,10,3.16227766016838,0.1,0.1,17.7269696162655,177.269696162655,2.51417,24.0526,155.99266889168,0.1785,0.0820000000000001,0.920139026140051,0.908074302045116,p95,1253.02908624207,0.223,0.0600000000000001,-0.875507543596204,-0.199551569506727,0.366666666666667,0.940778732230901
Control,10,3.16227766016838,0.1,0.1,17.7269696162655,177.269696162655,2.51417,24.0526,155.99266889168,0.1785,0.0820000000000001,0.920139026140051,0.908074302045116,least_squares,858.445618379239,0.223,0.0600000000000001,-0.818284739822895,-0.199551569506727,0.366666666666667,0.843855188764065
Control,10,3.16227766016838,0.1,0.316227766016838,17.7269696162655,177.269696162655,2.51417,76.060999648966,420.399115950898,0.1705,0.0830000000000001,0.919832293605062,0.904148105956612,peak,1244.78417294406,0.223,0.0600000000000001,-0.662271480399204,-0.23542600896861,0.383333333333333,0.640973363893486
Control,10,3.16227766016838,0.1,0.316227766016838,17.7269696162655,177.269696162655,2.51417,76.060999648966,420.399115950898,0.1705,0.0830000000000001,0.919832293605062,0.904148105956612,p95,1253.02908624207,0.223,0.0600000000000001,-0.664493729182531,-0.23542600896861,0.383333333333333,0.643921766266239
Control,10,3.16227766016838,0.1,0.316227766016838,17.7269696162655,177.269696162655,2.51417,76.060999648966,420.399115950898,0.1705,0.0830000000000001,0.919832293605062,0.904148105956612,least_squares,858.445618379239,0.223,0.0600000000000001,-0.510278686325385,-0.23542600896861,0.383333333333333,0.462754187861293
Control,10,3.16227766016838,0.1,1,17.7269696162655,177.269696162655,2.51417,240.526,925.782846022556,0.159,0.0850000000000001,0.919336898551385,0.897172312739426,peak,1244.78417294406,0.223,0.0600000000000001,-0.25627039116912,-0.286995515695068,0.416666666666667,0.321652050530163
Control,10,3.16227766016838,0.1,1,17.7269696162655,177.269696162655,2.51417,240.526,925.782846022556,0.159,0.0850000000000001,0.919336898551385,0.897172312739426,p95,1253.02908624207,0.223,0.0600000000000001,-0.26116412125831,-0.286995515695068,0.416666666666667,0.324184235372814
Control,10,3.16227766016838,0.1,1,17.7269696162655,177.269696162655,2.51417,240.526,925.782846022556,0.159,0.0850000000000001,0.919336898551385,0.897172312739426,least_squares,858.445618379239,0.223,0.0600000000000001,0.0784408775601316,-0.286995515695068,0.416666666666667,0.262130508412593
Control,10,3.16227766016838,0.1,3.16227766016838,17.7269696162655,177.269696162655,2.51417,760.60999648966,1581.84910123531,0.151,0.0860000000000001,0.918779520989401,0.888792752328789,peak,1244.78417294406,0.223,0.0600000000000001,0.270781823562272,-0.322869955156951,0.433333333333333,0.365345581692539
Control,10,3.16227766016838,0.1,3.16227766016838,17.7269696162655,177.269696162655,2.51417,760.60999648966,1581.84910123531,0.151,0.0860000000000001,0.918779520989401,0.888792752328789,p95,1253.02908624207,0.223,0.0600000000000001,0.262420097508984,-0.322869955156951,0.433333333333333,0.360887093297454
Control,10,3.16227766016838,0.1,3.16227766016838,17.7269696162655,177.269696162655,2.51417,760.60999648966,1581.84910123531,0.151,0.0860000000000001,0.918779520989401,0.888792752328789,least_squares,858.445618379239,0.223,0.0600000000000001,0.842689935585981,-0.322869955156951,0.433333333333333,1.00214911325873
Control,10,3.16227766016838,0.1,10,17.7269696162655,177.269696162655,2.51417,2405.26,2198.9369087299,0.1475,0.0840000000000001,0.91830356884458,0.881345438272696,peak,1244.78417294406,0.223,0.0600000000000001,0.7665206198189,-0.338565022421524,0.4,0.862180135014838
Control,10,3.16227766016838,0.1,10,17.7269696162655,177.269696162655,2.51417,2405.26,2198.9369087299,0.1475,0.0840000000000001,0.91830356884458,0.881345438272696,p95,1253.02908624207,0.223,0.0600000000000001,0.754896939643019,-0.338565022421524,0.4,0.844495663889684
Control,10,3.16227766016838,0.1,10,17.7269696162655,177.269696162655,2.51417,2405.26,2198.9369087299,0.1475,0.0840000000000001,0.91830356884458,0.881345438272696,least_squares,858.445618379239,0.223,0.0600000000000001,1.56153314974282,-0.338565022421524,0.4,2.71301205215303
Control,10,3.16227766016838,0.316227766016838,0.1,17.7269696162655,177.269696162655,7.95050362486553,24.0526,310.493296387097,0.2185,0.0890000000000001,0.916623257614905,0.889974154607837,peak,1244.78417294406,0.223,0.0600000000000001,-0.750564553168487,-0.0201793721973092,0.483333333333333,0.7973654666464
Control,10,3.16227766016838,0.316227766016838,0.1,17.7269696162655,177.269696162655,7.95050362486553,24.0526,310.493296387097,0.2185,0.0890000000000001,0.916623257614905,0.889974154607837,p95,1253.02908624207,0.223,0.0600000000000001,-0.752205834807642,-0.0201793721973092,0.483333333333333,0.799831936092051
Control,10,3.16227766016838,0.316227766016838,0.1,17.7269696162655,177.269696162655,7.95050362486553,24.0526,310.493296387097,0.2185,0.0890000000000001,0.916623257614905,0.889974154607837,least_squares,858.445618379239,0.223,0.0600000000000001,-0.638307552931176,-0.0201793721973092,0.483333333333333,0.641454850302375
Control,10,3.16227766016838,0.316227766016838,0.316227766016838,17.7269696162655,177.269696162655,7.95050362486553,76.060999648966,907.658362518219,0.212,0.0860000000000001,0.915556645436915,0.879141552161658,peak,1244.78417294406,0.223,0.0600000000000001,-0.270830733353959,-0.0493273542600897,0.433333333333333,0.263560251785121
Control,10,3.16227766016838,0.316227766016838,0.316227766016838,17.7269696162655,177.269696162655,7.95050362486553,76.060999648966,907.658362518219,0.212,0.0860000000000001,0.915556645436915,0.879141552161658,p95,1253.02908624207,0.223,0.0600000000000001,-0.275628656601774,-0.0493273542600897,0.433333333333333,0.266182121996177
Control,10,3.16227766016838,0.316227766016838,0.316227766016838,17.7269696162655,177.269696162655,7.95050362486553,76.060999648966,907.658362518219,0.212,0.0860000000000001,0.915556645436915,0.879141552161658,least_squares,858.445618379239,0.223,0.0600000000000001,0.0573277364172408,-0.0493273542600897,0.433333333333333,0.193497435018803
Control,10,3.16227766016838,0.316227766016838,1,17.7269696162655,177.269696162655,7.95050362486553,240.526,2275.05302215206,0.203,0.0810000000000001,0.913817412809862,0.857477009812653,peak,1244.78417294406,0.223,0.0600000000000001,0.827668660641218,-0.089686098654709,0.35,0.815579008099529
Control,10,3.16227766016838,0.316227766016838,1,17.7269696162655,177.269696162655,7.95050362486553,240.526,2275.05302215206,0.203,0.0810000000000001,0.913817412809862,0.857477009812653,p95,1253.02908624207,0.223,0.0600000000000001,0.815642627239495,-0.089686098654709,0.35,0.795816491662048
Control,10,3.16227766016838,0.316227766016838,1,17.7269696162655,177.269696162655,7.95050362486553,240.526,2275.05302215206,0.203,0.0810000000000001,0.913817412809862,0.857477009812653,least_squares,858.445618379239,0.223,0.0600000000000001,1.65020051759062,-0.089686098654709,0.35,2.85370534454824
Control,10,3.16227766016838,0.316227766016838,3.16227766016838,17.7269696162655,177.269696162655,7.95050362486553,760.60999648966,4270.6101518359,0.1965,0.0720000000000001,0.911841618710491,0.830735741770646,peak,1244.78417294406,0.223,0.0600000000000001,2.43080370449715,-0.118834080717489,0.2,5.96292818853703
Control,10,3.16227766016838,0.316227766016838,3.16227766016838,17.7269696162655,177.269696162655,7.95050362486553,760.60999648966,4270.6101518359,0.1965,0.0720000000000001,0.911841618710491,0.830735741770646,p95,1253.02908624207,0.223,0.0600000000000001,2.40822906565065,-0.118834080717489,0.2,5.85368877138458
Control,10,3.16227766016838,0.316227766016838,3.16227766016838,17.7269696162655,177.269696162655,7.95050362486553,760.60999648966,4270.6101518359,0.1965,0.0720000000000001,0.911841618710491,0.830735741770646,least_squares,858.445618379239,0.223,0.0600000000000001,3.97481734474793,-0.118834080717489,0.2,15.8532944628489
Control,10,3.16227766016838,0.316227766016838,10,17.7269696162655,177.269696162655,7.95050362486553,2405.26,6163.49612183104,0.1945,0.0630000000000001,0.910145538314567,0.808703794144646,peak,1244.78417294406,0.223,0.0600000000000001,3.95145765490708,-0.12780269058296,0.05,15.632851126244
Control,10,3.16227766016838,0.316227766016838,10,17.7269696162655,177.269696162655,7.95050362486553,2405.26,6163.49612183104,0.1945,0.0630000000000001,0.910145538314567,0.808703794144646,p95,1253.02908624207,0.223,0.0600000000000001,3.91887713501993,-0.12780269058296,0.05,15.3764315271023
Control,10,3.16227766016838,0.316227766016838,10,17.7269696162655,177.269696162655,7.95050362486553,2405.26,6163.49612183104,0.1945,0.0630000000000001,0.910145538314567,0.808703794144646,least_squares,858.445618379239,0.223,0.0600000000000001,6.17983293276962,-0.12780269058296,0.05,38.2091686046642
Control,10,3.16227766016838,1,0.1,17.7269696162655,177.269696162655,25.1417,24.0526,464.287426455637,0.281,0.15,0.901627946265636,0.860277646633811,peak,1244.78417294406,0.223,0.0600000000000001,-0.627013713262804,0.260089686098654,1.5,2.71079284143451
Control,10,3.16227766016838,1,0.1,17.7269696162655,177.269696162655,25.1417,24.0526,464.287426455637,0.281,0.15,0.901627946265636,0.860277646633811,p95,1253.02908624207,0.223,0.0600000000000001,-0.629467957644886,0.260089686098654,1.5,2.71387655451652
Control,10,3.16227766016838,1,0.1,17.7269696162655,177.269696162655,25.1417,24.0526,464.287426455637,0.281,0.15,0.901627946265636,0.860277646633811,least_squares,858.445618379239,0.223,0.0600000000000001,-0.45915336217544,0.260089686098654,1.5,2.52846845481191
Control,10,3.16227766016838,1,0.316227766016838,17.7269696162655,177.269696162655,25.1417,76.060999648966,1443.43588816205,0.2775,0.15,0.896490223829998,0.837667029305457,peak,1244.78417294406,0.223,0.0600000000000001,0.159587275879441,0.244394618834081,1.5,2.33519682833768
Control,10,3.16227766016838,1,0.316227766016838,17.7269696162655,177.269696162655,25.1417,76.060999648966,1443.43588816205,0.2775,0.15,0.896490223829998,0.837667029305457,p95,1253.02908624207,0.223,0.0600000000000001,0.151957208344636,0.244394618834081,1.5,2.33281972288295
Control,10,3.16227766016838,1,0.316227766016838,17.7269696162655,177.269696162655,25.1417,76.060999648966,1443.43588816205,0.2775,0.15,0.896490223829998,0.837667029305457,least_squares,858.445618379239,0.223,0.0600000000000001,0.681452915896151,0.244394618834081,1.5,2.77410680629842
Control,10,3.16227766016838,1,1,17.7269696162655,177.269696162655,25.1417,240.526,4002.73607641941,0.273,0.148,0.887458316445896,0.790502623539145,peak,1244.78417294406,0.223,0.0600000000000001,2.21560649903868,0.224215246636771,1.46666666666667,7.11029574651795
Control,10,3.16227766016838,1,1,17.7269696162655,177.269696162655,25.1417,240.526,4002.73607641941,0.273,0.148,0.887458316445896,0.790502623539145,p95,1253.02908624207,0.223,0.0600000000000001,2.19444785469739,0.224215246636771,1.46666666666667,7.01698497492148
Control,10,3.16227766016838,1,1,17.7269696162655,177.269696162655,25.1417,240.526,4002.73607641941,0.273,0.148,0.887458316445896,0.790502623539145,least_squares,858.445618379239,0.223,0.0600000000000001,3.66277186431058,0.224215246636771,1.46666666666667,15.6172813179207
Control,10,3.16227766016838,1,3.16227766016838,17.7269696162655,177.269696162655,25.1417,760.60999648966,7934.7533652913,0.269,0.128,0.876548783903533,0.737419189849641,peak,1244.78417294406,0.223,0.0600000000000001,5.37440091042022,0.20627802690583,1.13333333333333,30.2111802147543
Control,10,3.16227766016838,1,3.16227766016838,17.7269696162655,177.269696162655,25.1417,760.60999648966,7934.7533652913,0.269,0.128,0.876548783903533,0.737419189849641,p95,1253.02908624207,0.223,0.0600000000000001,5.33245744445425,0.20627802690583,1.13333333333333,29.7620974657441
Control,10,3.16227766016838,1,3.16227766016838,17.7269696162655,177.269696162655,25.1417,760.60999648966,7934.7533652913,0.269,0.128,0.876548783903533,0.737419189849641,least_squares,858.445618379239,0.223,0.0600000000000001,8.24316368493121,0.20627802690583,1.13333333333333,69.2767426053973
Control,10,3.16227766016838,1,10,17.7269696162655,177.269696162655,25.1417,2405.26,11527.3379459213,0.265,0.0980000000000001,0.867143658966697,0.700258783019708,peak,1244.78417294406,0.223,0.0600000000000001,8.26051133720461,0.188340807174887,0.633333333333333,68.6726309228443
Control,10,3.16227766016838,1,10,17.7269696162655,177.269696162655,25.1417,2405.26,11527.3379459213,0.265,0.0980000000000001,0.867143658966697,0.700258783019708,p95,1253.02908624207,0.223,0.0600000000000001,8.19957730629598,0.188340807174887,0.633333333333333,67.6696513726824
Control,10,3.16227766016838,1,10,17.7269696162655,177.269696162655,25.1417,2405.26,11527.3379459213,0.265,0.0980000000000001,0.867143658966697,0.700258783019708,least_squares,858.445618379239,0.223,0.0600000000000001,12.4281516488897,0.188340807174887,0.633333333333333,154.895536778559
Control,10,3.16227766016838,3.16227766016838,0.1,17.7269696162655,177.269696162655,79.5050362486553,24.0526,1009.29209618526,0.758999999999974,NaN,0.778069606945415,0.744214988248341,peak,1244.78417294406,0.223,0.0600000000000001,-0.18918305829824,2.40358744394607,NaN,NaN
Control,10,3.16227766016838,3.16227766016838,0.1,17.7269696162655,177.269696162655,79.5050362486553,24.0526,1009.29209618526,0.758999999999974,NaN,0.778069606945415,0.744214988248341,p95,1253.02908624207,0.223,0.0600000000000001,-0.194518222069209,2.40358744394607,NaN,NaN
Control,10,3.16227766016838,3.16227766016838,0.1,17.7269696162655,177.269696162655,79.5050362486553,24.0526,1009.29209618526,0.758999999999974,NaN,0.778069606945415,0.744214988248341,least_squares,858.445618379239,0.223,0.0600000000000001,0.175720481969282,2.40358744394607,NaN,NaN
Control,10,3.16227766016838,3.16227766016838,0.316227766016838,17.7269696162655,177.269696162655,79.5050362486553,76.060999648966,3351.07374880416,0.768499999999973,NaN,0.730138270012232,0.646697522558279,peak,1244.78417294406,0.223,0.0600000000000001,1.69209218886393,2.44618834080705,NaN,NaN
Control,10,3.16227766016838,3.16227766016838,0.316227766016838,17.7269696162655,177.269696162655,79.5050362486553,76.060999648966,3351.07374880416,0.768499999999973,NaN,0.730138270012232,0.646697522558279,p95,1253.02908624207,0.223,0.0600000000000001,1.67437826112583,2.44618834080705,NaN,NaN
Control,10,3.16227766016838,3.16227766016838,0.316227766016838,17.7269696162655,177.269696162655,79.5050362486553,76.060999648966,3351.07374880416,0.768499999999973,NaN,0.730138270012232,0.646697522558279,least_squares,858.445618379239,0.223,0.0600000000000001,2.9036529246093,2.44618834080705,NaN,NaN
Control,10,3.16227766016838,3.16227766016838,1,17.7269696162655,177.269696162655,79.5050362486553,240.526,8363.77239513774,0.765999999999973,NaN,0.640910306802817,0.542687271128525,peak,1244.78417294406,0.223,0.0600000000000001,5.7190542560936,2.43497757847521,NaN,NaN
Control,10,3.16227766016838,3.16227766016838,1,17.7269696162655,177.269696162655,79.5050362486553,240.526,8363.77239513774,0.765999999999973,NaN,0.640910306802817,0.542687271128525,p95,1253.02908624207,0.223,0.0600000000000001,5.67484297608871,2.43497757847521,NaN,NaN
Control,10,3.16227766016838,3.16227766016838,1,17.7269696162655,177.269696162655,79.5050362486553,240.526,8363.77239513774,0.765999999999973,NaN,0.640910306802817,0.542687271128525,least_squares,858.445618379239,0.223,0.0600000000000001,8.7429263031579,2.43497757847521,NaN,NaN
Control,10,3.16227766016838,3.16227766016838,3.16227766016838,17.7269696162655,177.269696162655,79.5050362486553,760.60999648966,12641.4394768401,0.753999999999974,NaN,0.569609982467453,0.502591730551263,peak,1244.78417294406,0.223,0.0600000000000001,9.15552716013544,2.38116591928239,NaN,NaN
Control,10,3.16227766016838,3.16227766016838,3.16227766016838,17.7269696162655,177.269696162655,79.5050362486553,760.60999648966,12641.4394768401,0.753999999999974,NaN,0.569609982467453,0.502591730551263,p95,1253.02908624207,0.223,0.0600000000000001,9.0887039380329,2.38116591928239,NaN,NaN
Control,10,3.16227766016838,3.16227766016838,3.16227766016838,17.7269696162655,177.269696162655,79.5050362486553,760.60999648966,12641.4394768401,0.753999999999974,NaN,0.569609982467453,0.502591730551263,least_squares,858.445618379239,0.223,0.0600000000000001,13.7259642383724,2.38116591928239,NaN,NaN
Control,10,3.16227766016838,3.16227766016838,10,17.7269696162655,177.269696162655,79.5050362486553,2405.26,14009.6851234279,0.736999999999976,NaN,0.538933902888252,0.496912007164583,peak,1244.78417294406,0.223,0.0600000000000001,10.2547101963012,2.3049327354259,NaN,NaN
Control,10,3.16227766016838,3.16227766016838,10,17.7269696162655,177.269696162655,79.5050362486553,2405.26,14009.6851234279,0.736999999999976,NaN,0.538933902888252,0.496912007164583,p95,1253.02908624207,0.223,0.0600000000000001,10.1806543656892,2.3049327354259,NaN,NaN
Control,10,3.16227766016838,3.16227766016838,10,17.7269696162655,177.269696162655,79.5050362486553,2405.26,14009.6851234279,0.736999999999976,NaN,0.538933902888252,0.496912007164583,least_squares,858.445618379239,0.223,0.0600000000000001,15.3198283309762,2.3049327354259,NaN,NaN
Control,10,3.16227766016838,10,0.1,17.7269696162655,177.269696162655,251.417,24.0526,1617.55827062627,0.777499999999972,NaN,0.511618665780614,0.482345299132947,peak,1244.78417294406,0.223,0.0600000000000001,0.299468860373243,2.48654708520167,NaN,NaN
Control,10,3.16227766016838,10,0.1,17.7269696162655,177.269696162655,251.417,24.0526,1617.55827062627,0.777499999999972,NaN,0.511618665780614,0.482345299132947,p95,1253.02908624207,0.223,0.0600000000000001,0.290918374031881,2.48654708520167,NaN,NaN
Control,10,3.16227766016838,10,0.1,17.7269696162655,177.269696162655,251.417,24.0526,1617.55827062627,0.777499999999972,NaN,0.511618665780614,0.482345299132947,least_squares,858.445618379239,0.223,0.0600000000000001,0.884287409702488,2.48654708520167,NaN,NaN
Control,10,3.16227766016838,10,0.316227766016838,17.7269696162655,177.269696162655,251.417,76.060999648966,4829.73326584166,0.775999999999972,NaN,0.472590077099217,0.425020314059974,peak,1244.78417294406,0.223,0.0600000000000001,2.87997644155354,2.47982062780256,NaN,NaN
Control,10,3.16227766016838,10,0.316227766016838,17.7269696162655,177.269696162655,251.417,76.060999648966,4829.73326584166,0.775999999999972,NaN,0.472590077099217,0.425020314059974,p95,1253.02908624207,0.223,0.0600000000000001,2.85444625258173,2.47982062780256,NaN,NaN
Control,10,3.16227766016838,10,0.316227766016838,17.7269696162655,177.269696162655,251.417,76.060999648966,4829.73326584166,0.775999999999972,NaN,0.472590077099217,0.425020314059974,least_squares,858.445618379239,0.223,0.0600000000000001,4.62613771034243,2.47982062780256,NaN,NaN
Control,10,3.16227766016838,10,1,17.7269696162655,177.269696162655,251.417,240.526,11033.9981139139,0.770999999999973,NaN,0.423623214264092,0.395554880818997,peak,1244.78417294406,0.223,0.0600000000000001,7.86418573897609,2.45739910313889,NaN,NaN
Control,10,3.16227766016838,10,1,17.7269696162655,177.269696162655,251.417,240.526,11033.9981139139,0.770999999999973,NaN,0.423623214264092,0.395554880818997,p95,1253.02908624207,0.223,0.0600000000000001,7.80585952478221,2.45739910313889,NaN,NaN
Control,10,3.16227766016838,10,1,17.7269696162655,177.269696162655,251.417,240.526,11033.9981139139,0.770999999999973,NaN,0.423623214264092,0.395554880818997,least_squares,858.445618379239,0.223,0.0600000000000001,11.8534619755486,2.45739910313889,NaN,NaN
Control,10,3.16227766016838,10,3.16227766016838,17.7269696162655,177.269696162655,251.417,760.60999648966,14816.6947484329,0.756499999999974,NaN,0.41084937116964,0.417106301676054,peak,1244.78417294406,0.223,0.0600000000000001,10.9030230866365,2.39237668161423,NaN,NaN
Control,10,3.16227766016838,10,3.16227766016838,17.7269696162655,177.269696162655,251.417,760.60999648966,14816.6947484329,0.756499999999974,NaN,0.41084937116964,0.417106301676054,p95,1253.02908624207,0.223,0.0600000000000001,10.8247013665654,2.39237668161423,NaN,NaN
Control,10,3.16227766016838,10,3.16227766016838,17.7269696162655,177.269696162655,251.417,760.60999648966,14816.6947484329,0.756499999999974,NaN,0.41084937116964,0.417106301676054,least_squares,858.445618379239,0.223,0.0600000000000001,16.2599107400735,2.39237668161423,NaN,NaN
Control,10,3.16227766016838,10,10,17.7269696162655,177.269696162655,251.417,2405.26,13633.9216525906,0.726999999999977,NaN,0.42073203863429,0.440682684553731,peak,1244.78417294406,0.223,0.0600000000000001,9.95283981667661,2.26008968609855,NaN,NaN
Control,10,3.16227766016838,10,10,17.7269696162655,177.269696162655,251.417,2405.26,13633.9216525906,0.726999999999977,NaN,0.42073203863429,0.440682684553731,p95,1253.02908624207,0.223,0.0600000000000001,9.8807702888045,2.26008968609855,NaN,NaN
Control,10,3.16227766016838,10,10,17.7269696162655,177.269696162655,251.417,2405.26,13633.9216525906,0.726999999999977,NaN,0.42073203863429,0.440682684553731,least_squares,858.445618379239,0.223,0.0600000000000001,14.8821029086637,2.26008968609855,NaN,NaN
Control,10,10,0.1,0.1,56.0576,560.576,2.51417,24.0526,156.168192446944,0.178,0.0820000000000001,0.920144334201274,0.908214384864301,peak,1244.78417294406,0.223,0.0600000000000001,-0.874541952057771,-0.201793721973095,0.366666666666667,0.939988776581216
Control,10,10,0.1,0.1,56.0576,560.576,2.51417,24.0526,156.168192446944,0.178,0.0820000000000001,0.920144334201274,0.908214384864301,p95,1253.02908624207,0.223,0.0600000000000001,-0.875367464202045,-0.201793721973095,0.366666666666667,0.941433348055717
Control,10,10,0.1,0.1,56.0576,560.576,2.51417,24.0526,156.168192446944,0.178,0.0820000000000001,0.920144334201274,0.908214384864301,least_squares,858.445618379239,0.223,0.0600000000000001,-0.818080273108281,-0.201793721973095,0.366666666666667,0.844420483921119
Control,10,10,0.1,0.316227766016838,56.0576,560.576,2.51417,76.060999648966,421.259782908698,0.17,0.0830000000000001,0.919836516886388,0.904223422086091,peak,1244.78417294406,0.223,0.0600000000000001,-0.661580061776999,-0.237668161434978,0.383333333333333,0.641118777545185
Control,10,10,0.1,0.316227766016838,56.0576,560.576,2.51417,76.060999648966,421.259782908698,0.17,0.0830000000000001,0.919836516886388,0.904223422086091,p95,1253.02908624207,0.223,0.0600000000000001,-0.663806860084878,-0.237668161434978,0.383333333333333,0.644070146900071
Control,10,10,0.1,0.316227766016838,56.0576,560.576,2.51417,76.060999648966,421.259782908698,0.17,0.0830000000000001,0.919836516886388,0.904223422086091,least_squares,858.445618379239,0.223,0.0600000000000001,-0.509276098695635,-0.237668161434978,0.383333333333333,0.462792744106974
Control,10,10,0.1,1,56.0576,560.576,2.51417,240.526,929.228195140705,0.158,0.0860000000000001,0.919339234036662,0.897132416602904,peak,1244.78417294406,0.223,0.0600000000000001,-0.253502562662753,-0.291479820627803,0.433333333333333,0.337001812887577
Control,10,10,0.1,1,56.0576,560.576,2.51417,240.526,929.228195140705,0.158,0.0860000000000001,0.919339234036662,0.897132416602904,p95,1253.02908624207,0.223,0.0600000000000001,-0.258414505023558,-0.291479820627803,0.433333333333333,0.339516320017564
Control,10,10,0.1,1,56.0576,560.576,2.51417,240.526,929.228195140705,0.158,0.0860000000000001,0.919339234036662,0.897132416602904,least_squares,858.445618379239,0.223,0.0600000000000001,0.0824543514999874,-0.291479820627803,0.433333333333333,0.279536983692278
Control,10,10,0.1,3.16227766016838,56.0576,560.576,2.51417,760.60999648966,1590.47862486987,0.15,0.0860000000000001,0.918779482594641,0.888608983560564,peak,1244.78417294406,0.223,0.0600000000000001,0.277714369639037,-0.327354260089687,0.433333333333333,0.372063860480652
Control,10,10,0.1,3.16227766016838,56.0576,560.576,2.51417,760.60999648966,1590.47862486987,0.15,0.0860000000000001,0.918779482594641,0.888608983560564,p95,1253.02908624207,0.223,0.0600000000000001,0.269307027532646,-0.327354260089687,0.433333333333333,0.367464864455114
Control,10,10,0.1,3.16227766016838,56.0576,560.576,2.51417,760.60999648966,1590.47862486987,0.15,0.0860000000000001,0.918779482594641,0.888608983560564,least_squares,858.445618379239,0.223,0.0600000000000001,0.852742434486092,-0.327354260089687,0.433333333333333,1.02210824894991
Control,10,10,0.1,10,56.0576,560.576,2.51417,2405.26,2213.94453551993,0.1465,0.0840000000000001,0.918301229499843,0.881028177528156,peak,1244.78417294406,0.223,0.0600000000000001,0.778577028565272,-0.34304932735426,0.4,0.88386503040774
Control,10,10,0.1,10,56.0576,560.576,2.51417,2405.26,2213.94453551993,0.1465,0.0840000000000001,0.918301229499843,0.881028177528156,p95,1253.02908624207,0.223,0.0600000000000001,0.766874017393894,-0.34304932735426,0.4,0.865778599552061
Control,10,10,0.1,10,56.0576,560.576,2.51417,2405.26,2213.94453551993,0.1465,0.0840000000000001,0.918301229499843,0.881028177528156,least_squares,858.445618379239,0.223,0.0600000000000001,1.57901547648399,-0.34304932735426,0.4,2.77097271597417
