genotype,ratio,parameter,fold,value,valid,peak,time_to_peak,relax_half_time,fwhm,srx_rest,srx_peak,scale_mode,target_peak,target_time_to_peak,target_relax_half_time,peak_error,tpeak_error,relax_error,total_score
Control,20,k_off,0.464158883361278,5.7038628540734,0,1858.23529415278,0.898499999999959,NaN,NaN,0.836327348587814,0.821194181782996,p95,1496.32838208045,0.542499999999998,0.371999999999959,NaN,NaN,NaN,Inf
Control,20,k_off,0.464158883361278,5.7038628540734,0,1858.23529415278,0.898499999999959,NaN,NaN,0.836327348587814,0.821194181782996,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,NaN,NaN,NaN,Inf
Control,20,k_off,1,12.2886,1,2997.87397513758,0.231,0.0950000000000001,0.238,0.94765037011545,0.88093354653456,peak,1516.4116990853,0.542499999999998,0.371999999999959,0.976952549855619,-0.574193548387095,-0.74462365591395,1.83859890462542
Control,20,k_off,1,12.2886,1,2997.87397513758,0.231,0.0950000000000001,0.238,0.94765037011545,0.88093354653456,p95,1496.32838208045,0.542499999999998,0.371999999999959,1.00348667514374,-0.574193548387095,-0.74462365591395,1.89114812714706
Control,20,k_off,1,12.2886,1,2997.87397513758,0.231,0.0950000000000001,0.238,0.94765037011545,0.88093354653456,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,1.94630587912782,-0.574193548387095,-0.74462365591395,4.67226919508353
Control,20,k_off,2.15443469003188,26.4749861319258,1,1758.83150280031,0.1255,0.054,0.12,0.956712188866306,0.910464136567246,peak,1516.4116990853,0.542499999999998,0.371999999999959,0.159864108052742,-0.768663594470045,-0.854838709677403,1.34714947407004
Control,20,k_off,2.15443469003188,26.4749861319258,1,1758.83150280031,0.1255,0.054,0.12,0.956712188866306,0.910464136567246,p95,1496.32838208045,0.542499999999998,0.371999999999959,0.175431492086575,-0.768663594470045,-0.854838709677403,1.35236914944226
Control,20,k_off,2.15443469003188,26.4749861319258,1,1758.83150280031,0.1255,0.054,0.12,0.956712188866306,0.910464136567246,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,0.728576864829006,-0.768663594470045,-0.854838709677403,1.8524171889906
Control,20,k_off,4.64158883361278,57.038628540734,1,236.645397493106,0.078,0.0620000000000001,0.104,0.958275453905707,0.953521166019112,peak,1516.4116990853,0.542499999999998,0.371999999999959,-0.843943832907745,-0.856221198156681,-0.833333333333315,2.13980037772029
Control,20,k_off,4.64158883361278,57.038628540734,1,236.645397493106,0.078,0.0620000000000001,0.104,0.958275453905707,0.953521166019112,p95,1496.32838208045,0.542499999999998,0.371999999999959,-0.841849289014968,-0.856221198156681,-0.833333333333315,2.13626941003228
Control,20,k_off,4.64158883361278,57.038628540734,1,236.645397493106,0.078,0.0620000000000001,0.104,0.958275453905707,0.953521166019112,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,-0.767425271480772,-0.856221198156681,-0.833333333333315,2.01650073192461
Control,20,k_off,10,122.886,1,67.1838148673541,0.071,0.0680000000000001,0.108,0.958807201717758,0.957631390324534,peak,1516.4116990853,0.542499999999998,0.371999999999959,-0.95569553116223,-0.869124423963133,-0.817204301075249,2.33655408230859
Control,20,k_off,10,122.886,1,67.1838148673541,0.071,0.0680000000000001,0.108,0.958807201717758,0.957631390324534,p95,1496.32838208045,0.542499999999998,0.371999999999959,-0.955100888500194,-0.869124423963133,-0.817204301075249,2.33541784123899
Control,20,k_off,10,122.886,1,67.1838148673541,0.071,0.0680000000000001,0.108,0.958807201717758,0.957631390324534,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,-0.933971851262748,-0.869124423963133,-0.817204301075249,2.2955035529763
Control,20,k_coop,0.1,1.99526,1,1594.07821203856,0.2355,0.196,0.337,0.915623693190364,0.882906326463258,peak,1516.4116990853,0.542499999999998,0.371999999999959,0.0512173000248593,-0.565898617511519,-0.473118279569834,0.546705363586404
Control,20,k_coop,0.1,1.99526,1,1594.07821203856,0.2355,0.196,0.337,0.915623693190364,0.882906326463258,p95,1496.32838208045,0.542499999999998,0.371999999999959,0.0653264558293013,-0.565898617511519,-0.473118279569834,0.548349697595785
Control,20,k_coop,0.1,1.99526,1,1594.07821203856,0.2355,0.196,0.337,0.915623693190364,0.882906326463258,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,0.56665758696652,-0.565898617511519,-0.473118279569834,0.865182972631287
Control,20,k_coop,0.215443469003188,4.29865735963302,1,2025.7979989715,0.238,0.168,0.312,0.925305187500423,0.882502409510363,peak,1516.4116990853,0.542499999999998,0.371999999999959,0.335915569758172,-0.561290322580643,-0.548387096774143,0.728614504137013
Control,20,k_coop,0.215443469003188,4.29865735963302,1,2025.7979989715,0.238,0.168,0.312,0.925305187500423,0.882502409510363,p95,1496.32838208045,0.542499999999998,0.371999999999959,0.353845869149984,-0.561290322580643,-0.548387096774143,0.740982133245563
Control,20,k_coop,0.215443469003188,4.29865735963302,1,2025.7979989715,0.238,0.168,0.312,0.925305187500423,0.882502409510363,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,0.990951121960082,-0.561290322580643,-0.548387096774143,1.597759360245
Control,20,k_coop,0.464158883361278,9.26117653615423,1,2556.35722990626,0.2365,0.131,0.276,0.937635280539338,0.88227163004672,peak,1516.4116990853,0.542499999999998,0.371999999999959,0.685793661080469,-0.564055299539168,-0.647849462365552,1.20818025240371
Control,20,k_coop,0.464158883361278,9.26117653615423,1,2556.35722990626,0.2365,0.131,0.276,0.937635280539338,0.88227163004672,p95,1496.32838208045,0.542499999999998,0.371999999999959,0.708419930090465,-0.564055299539168,-0.647849462365552,1.23972610417494
Control,20,k_coop,0.464158883361278,9.26117653615423,1,2556.35722990626,0.2365,0.131,0.276,0.937635280539338,0.88227163004672,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,1.51238390875923,-0.564055299539168,-0.647849462365552,3.02517239429941
Control,20,k_coop,1,19.9526,1,2997.87397513758,0.231,0.0950000000000001,0.238,0.94765037011545,0.88093354653456,peak,1516.4116990853,0.542499999999998,0.371999999999959,0.976952549855619,-0.574193548387095,-0.74462365591395,1.83859890462542
Control,20,k_coop,1,19.9526,1,2997.87397513758,0.231,0.0950000000000001,0.238,0.94765037011545,0.88093354653456,p95,1496.32838208045,0.542499999999998,0.371999999999959,1.00348667514374,-0.574193548387095,-0.74462365591395,1.89114812714706
Control,20,k_coop,1,19.9526,1,2997.87397513758,0.231,0.0950000000000001,0.238,0.94765037011545,0.88093354653456,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,1.94630587912782,-0.574193548387095,-0.74462365591395,4.67226919508353
Control,20,k_coop,2.15443469003188,42.9865735963302,1,3263.98160256888,0.224,0.0700000000000001,0.209,0.953516316323028,0.878273925054188,peak,1516.4116990853,0.542499999999998,0.371999999999959,1.152437629265,-0.587096774193546,-0.811827956989226,2.33185974336371
Control,20,k_coop,2.15443469003188,42.9865735963302,1,3263.98160256888,0.224,0.0700000000000001,0.209,0.953516316323028,0.878273925054188,p95,1496.32838208045,0.542499999999998,0.371999999999959,1.18132706808029,-0.587096774193546,-0.811827956989226,2.39928089579695
Control,20,k_coop,2.15443469003188,42.9865735963302,1,3263.98160256888,0.224,0.0700000000000001,0.209,0.953516316323028,0.878273925054188,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,2.20783604139744,-0.587096774193546,-0.811827956989226,5.87828723971128
Control,20,k_coop,4.64158883361278,92.6117653615423,1,3398.6432013523,0.218,0.0570000000000001,0.192,0.956496564676301,0.875141349093463,peak,1516.4116990853,0.542499999999998,0.371999999999959,1.24124042527657,-0.598156682027648,-0.84677419354837,2.61549574445457
Control,20,k_coop,4.64158883361278,92.6117653615423,1,3398.6432013523,0.218,0.0570000000000001,0.192,0.956496564676301,0.875141349093463,p95,1496.32838208045,0.542499999999998,0.371999999999959,1.27132175133036,-0.598156682027648,-0.84677419354837,2.69107694651952
Control,20,k_coop,4.64158883361278,92.6117653615423,1,3398.6432013523,0.218,0.0570000000000001,0.192,0.956496564676301,0.875141349093463,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,2.3401812511957,-0.598156682027648,-0.84677419354837,6.5512662395617
Control,20,k_coop,10,199.526,1,3458.19728869393,0.213,0.051,0.183,0.957931719436536,0.872389489304693,peak,1516.4116990853,0.542499999999998,0.371999999999959,1.28051345869985,-0.607373271889399,-0.862903225806436,2.75321898642423
Control,20,k_coop,10,199.526,1,3458.19728869393,0.213,0.051,0.183,0.957931719436536,0.872389489304693,p95,1496.32838208045,0.542499999999998,0.371999999999959,1.31112189684309,-0.607373271889399,-0.862903225806436,2.83254489689422
Control,20,k_coop,10,199.526,1,3458.19728869393,0.213,0.051,0.183,0.957931719436536,0.872389489304693,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,2.39871091558985,-0.607373271889399,-0.862903225806436,6.86731832508266
H251N,10,k_1,0.1,1.69527,0,7114.46393414857,0.3495,NaN,NaN,0.854166670199809,0.738236963161057,peak,2994.60909783253,0.333,0.136,NaN,NaN,NaN,Inf
H251N,10,k_1,0.1,1.69527,0,7114.46393414857,0.3495,NaN,NaN,0.854166670199809,0.738236963161057,p95,3041.80273612007,0.333,0.136,NaN,NaN,NaN,Inf
H251N,10,k_1,0.1,1.69527,0,7114.46393414857,0.3495,NaN,NaN,0.854166670199809,0.738236963161057,least_squares,3325.87523837113,0.333,0.136,NaN,NaN,NaN,Inf
H251N,10,k_1,0.215443469003188,3.65234849697035,1,7821.87681034403,0.3495,0.548999999999961,0.766999999999961,0.847737838129408,0.722294832405057,peak,2994.60909783253,0.333,0.136,1.61198592364039,0.0495495495495494,3.03676470588206,11.8228936547663
H251N,10,k_1,0.215443469003188,3.65234849697035,1,7821.87681034403,0.3495,0.548999999999961,0.766999999999961,0.847737838129408,0.722294832405057,p95,3041.80273612007,0.333,0.136,1.57146090292532,0.0495495495495494,3.03676470588206,11.6938844061744
H251N,10,k_1,0.215443469003188,3.65234849697035,1,7821.87681034403,0.3495,0.548999999999961,0.766999999999961,0.847737838129408,0.722294832405057,least_squares,3325.87523837113,0.333,0.136,1.35182508354548,0.0495495495495494,3.03676470588206,11.0518260932543
H251N,10,k_1,0.464158883361278,7.86874630195874,1,8165.14048427176,0.346,0.395999999999978,0.614999999999978,0.844649403774315,0.716648955366101,peak,2994.60909783253,0.333,0.136,1.72661312963405,0.039039039039039,1.91176470588219,6.6375612366506
H251N,10,k_1,0.464158883361278,7.86874630195874,1,8165.14048427176,0.346,0.395999999999978,0.614999999999978,0.844649403774315,0.716648955366101,p95,3041.80273612007,0.333,0.136,1.68430966522395,0.039039039039039,1.91176470588219,6.49326738559272
H251N,10,k_1,0.464158883361278,7.86874630195874,1,8165.14048427176,0.346,0.395999999999978,0.614999999999978,0.844649403774315,0.716648955366101,least_squares,3325.87523837113,0.333,0.136,1.45503511077905,0.039039039039039,1.91176470588219,5.7734955108257
H251N,10,k_1,1,16.9527,1,8319.29811573164,0.345,0.350999999999983,0.569999999999984,0.843203522925647,0.714120985129881,peak,2994.60909783253,0.333,0.136,1.77809151176127,0.0360360360360357,1.58088235294105,5.66209703393112
H251N,10,k_1,1,16.9527,1,8319.29811573164,0.345,0.350999999999983,0.569999999999984,0.843203522925647,0.714120985129881,p95,3041.80273612007,0.333,0.136,1.7349893590875,0.0360360360360357,1.58088235294105,5.51067568588048
H251N,10,k_1,1,16.9527,1,8319.29811573164,0.345,0.350999999999983,0.569999999999984,0.843203522925647,0.714120985129881,least_squares,3325.87523837113,0.333,0.136,1.50138610725701,0.0360360360360357,1.58088235294105,4.75464785279798
H251N,10,k_1,2.15443469003188,36.5234849697035,1,8388.19827949101,0.344,0.333999999999985,0.553999999999985,0.842532000361046,0.713224967069017,peak,2994.60909783253,0.333,0.136,1.80109957775868,0.033033033033033,1.45588235294107,5.36464429587908
H251N,10,k_1,2.15443469003188,36.5234849697035,1,8388.19827949101,0.344,0.333999999999985,0.553999999999985,0.842532000361046,0.713224967069017,p95,3041.80273612007,0.333,0.136,1.75764045442028,0.033033033033033,1.45588235294107,5.20998457389132
H251N,10,k_1,2.15443469003188,36.5234849697035,1,8388.19827949101,0.344,0.333999999999985,0.553999999999985,0.842532000361046,0.713224967069017,least_squares,3325.87523837113,0.333,0.136,1.52210250784969,0.033033033033033,1.45588235294107,4.43748065127889
H251N,10,k_1,4.64158883361278,78.6874630195874,1,8419.29496035786,0.344,0.326999999999986,0.545999999999986,0.842221363831428,0.712569856418907,peak,2994.60909783253,0.333,0.136,1.81148379815304,0.033033033033033,1.40441176470578,5.25493713708634
H251N,10,k_1,4.64158883361278,78.6874630195874,1,8419.29496035786,0.344,0.326999999999986,0.545999999999986,0.842221363831428,0.712569856418907,p95,3041.80273612007,0.333,0.136,1.76786356340023,0.033033033033033,1.40441176470578,5.09880516491351
H251N,10,k_1,4.64158883361278,78.6874630195874,1,8419.29496035786,0.344,0.326999999999986,0.545999999999986,0.842221363831428,0.712569856418907,least_squares,3325.87523837113,0.333,0.136,1.53145243189617,0.033033033033033,1.40441176470578,4.31881013727606
H251N,10,k_1,10,169.527,1,8433.50915151552,0.3435,0.323999999999986,0.543999999999987,0.842079084861725,0.712383364242742,peak,2994.60909783253,0.333,0.136,1.81623039134544,0.0315315315315314,1.38235294117637,5.21058672590649
H251N,10,k_1,10,169.527,1,8433.50915151552,0.3435,0.323999999999986,0.543999999999987,0.842079084861725,0.712383364242742,p95,3041.80273612007,0.333,0.136,1.77253651309183,0.0315315315315314,1.38235294117637,5.05377958170342
H251N,10,k_1,10,169.527,1,8433.50915151552,0.3435,0.323999999999986,0.543999999999987,0.842079084861725,0.712383364242742,least_squares,3325.87523837113,0.333,0.136,1.53572625160945,0.0315315315315314,1.38235294117637,4.2703490113421
H251N,10,k_3,0.1,1.56713,1,1749.40046439688,0.184,0.0860000000000001,0.22,0.910987263413614,0.87840485059416,peak,2994.60909783253,0.333,0.136,-0.415816753624679,-0.447447447447448,-0.367647058823529,0.508277150683795
H251N,10,k_3,0.1,1.56713,1,1749.40046439688,0.184,0.0860000000000001,0.22,0.910987263413614,0.87840485059416,p95,3041.80273612007,0.333,0.136,-0.424880369912382,-0.447447447447448,-0.367647058823529,0.515896906825711
H251N,10,k_3,0.1,1.56713,1,1749.40046439688,0.184,0.0860000000000001,0.22,0.910987263413614,0.87840485059416,least_squares,3325.87523837113,0.333,0.136,-0.474002979963356,-0.447447447447448,-0.367647058823529,0.56005240310297
H251N,10,k_3,0.215443469003188,3.37627923578967,1,3304.05397932913,0.209,0.0760000000000001,0.222,0.905236528185513,0.844136693570279,peak,2994.60909783253,0.333,0.136,0.103333981627377,-0.372372372372373,-0.441176470588235,0.343975773665888
H251N,10,k_3,0.215443469003188,3.37627923578967,1,3304.05397932913,0.209,0.0760000000000001,0.222,0.905236528185513,0.844136693570279,p95,3041.80273612007,0.333,0.136,0.0862157299337478,-0.372372372372373,-0.441176470588235,0.34073101399493
H251N,10,k_3,0.215443469003188,3.37627923578967,1,3304.05397932913,0.209,0.0760000000000001,0.222,0.905236528185513,0.844136693570279,least_squares,3325.87523837113,0.333,0.136,-0.00656105760981093,-0.372372372372373,-0.441176470588235,0.33334090938388
H251N,10,k_3,0.464158883361278,7.27397310881959,1,5572.18120278395,0.2435,0.0800000000000001,0.242,0.890040039338017,0.790096570195285,peak,2994.60909783253,0.333,0.136,0.860737418722543,-0.268768768768769,-0.411764705882353,0.982655728065007
